playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
sa3010317,Jake Walkinshaw,999.0,OAK,Athletics,0.1646,0.2266,0.0,0.0,,1.0,4.413,1.1077,0.5951,0.55331,0.146667,0.6149,0.3664,0.0397
15688,Ronald Herrera,999.0,WSN,Nationals,0.1754,0.1754,0.0,0.0,,1.0,4.373,1.0862,0.5977,0.55964,0.168333,0.7106,0.3343,0.0418
sa709032,Jake Kalish,999.0,,,0.1688,0.2068,0.0,0.0,,1.0,4.407,1.1169,0.5876,0.54669,0.154778,0.6241,0.3256,0.052
sa3015131,Kevin McGovern,999.0,,,0.173,0.187,0.0,0.0,,1.0,4.432,1.0718,0.5903,0.55125,0.157111,0.7364,0.3973,0.046
5372,Michael Pineda,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.365,1.1395,0.6096,0.57268,0.182556,0.6734,0.2558,0.0354
sa3014980,Nick Davila,999.0,SEA,Mariners,0.1675,0.2125,0.0,0.0,,1.0,4.376,1.0835,0.5797,0.54011,0.166778,0.6702,0.3121,0.0481
sa3009950,Luis Moreno,999.0,NYM,Mets,0.1693,0.2043,0.0,0.0,,1.0,4.499,1.0699,0.5943,0.5506,0.138,0.7248,0.4708,0.0507
sa872724,Brandon Gold,999.0,,,0.1649,0.2249,0.0,0.0,,1.0,4.422,1.1319,0.6061,0.56416,0.155,0.6269,0.3403,0.0435
sa3020591,Jonathan Cannon,999.0,CHW,White Sox,0.1754,0.1754,0.0,0.0,,1.0,4.407,1.0966,0.587,0.54437,0.155,0.668,0.3735,0.0379
sa875610,Matthew Kent,999.0,,,0.1714,0.1944,0.0,0.0,,1.0,4.417,1.1556,0.5903,0.54658,0.146111,0.5316,0.3108,0.0491
sa876313,Adam Hill,999.0,,,0.117,0.45,0.0,0.0,,1.0,4.439,1.0527,0.5989,0.56103,0.160667,0.7843,0.4134,0.0527
sa3016863,River Ryan,999.0,LAD,Dodgers,0.1726,0.1886,0.0,0.0,,1.0,4.433,1.0558,0.5967,0.55759,0.166111,0.8035,0.4045,0.0523
sa3009716,Angel Bastardo,999.0,BOS,Red Sox,0.1754,0.1754,0.0,0.0,,1.0,4.502,1.0724,0.6263,0.58526,0.146222,0.7893,0.4923,0.0414
sa3002818,Juan Mercedes,999.0,SEA,Mariners,0.1707,0.1977,0.0,0.0,,1.0,4.387,1.0546,0.5846,0.54759,0.173889,0.7539,0.3404,0.052
sa736761,Emilio Vargas,999.0,,,0.1633,0.2323,0.0,0.0,,1.0,4.444,1.0699,0.6062,0.56731,0.160556,0.7633,0.4061,0.0505
sa3014922,Carson Ragsdale,999.0,SFG,Giants,0.1754,0.1754,0.0,0.0,,1.0,4.486,1.0738,0.6156,0.57611,0.153889,0.7635,0.4328,0.0532
sa3007838,Nick Bush,999.0,COL,Rockies,0.1754,0.1754,0.0,0.0,,1.0,4.427,1.1914,0.6425,0.60234,0.174,0.6789,0.3034,0.0391
sa918008,Mikey York,999.0,,,0.1595,0.2505,0.0,0.0,,1.0,4.416,1.0659,0.6057,0.56946,0.173,0.7879,0.3669,0.0531
sa875762,Jordan Humphreys,999.0,,,0.1461,0.3131,0.0,0.0,,1.0,4.433,1.0598,0.6047,0.56743,0.166444,0.789,0.4047,0.0446
19269,T.J. Zeuch,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.454,1.1555,0.6116,0.56654,0.141556,0.5712,0.3696,0.0432
19865,Charlie Barnes,999.0,,,0.1539,0.2769,0.0,0.0,,1.0,4.43,1.1095,0.5989,0.55923,0.155333,0.6623,0.3612,0.0528
13453,Eddie Butler,999.0,,,0.1444,0.3214,0.0,0.0,,1.0,4.455,1.1419,0.6186,0.57697,0.146889,0.6142,0.3747,0.0439
sa874187,Wyatt Short,999.0,,,0.1112,0.4772,0.0,0.0,,1.0,4.476,1.0593,0.5898,0.54969,0.146444,0.7442,0.4463,0.061
sa829242,Dustin Beggs,999.0,,,0.167,0.215,0.0,0.0,,1.0,4.417,1.1019,0.6015,0.56249,0.169889,0.7053,0.3286,0.0513
sa3010307,Nathan Wiles,999.0,TBR,Rays,0.1674,0.2134,0.0,0.0,,1.0,4.347,1.102,0.6005,0.56427,0.183889,0.6912,0.2708,0.0391
sa691863,Mario Sanchez,999.0,,,0.1426,0.3296,0.0,0.0,,1.0,4.364,1.0825,0.5938,0.55723,0.177333,0.7087,0.3071,0.0431
sa917740,Faustino Carrera,999.0,,,0.1316,0.3816,0.0,0.0,,1.0,4.417,1.0549,0.5881,0.55085,0.164111,0.7498,0.3903,0.0446
sa3018180,Chad Dallas,999.0,TOR,Blue Jays,0.1754,0.1754,0.0,0.0,,1.0,4.435,1.0368,0.5899,0.55022,0.160222,0.7809,0.4266,0.0473
sa3008687,Wikelman Gonzalez,999.0,BOS,Red Sox,0.1754,0.1754,0.0,0.0,,1.0,4.517,1.0004,0.6177,0.57932,0.149889,0.9157,0.5564,0.0527
sa918420,Connor Grey,999.0,,,0.1726,0.1886,0.0,0.0,,1.0,4.417,1.0926,0.6038,0.56435,0.163444,0.7005,0.3539,0.0532
sa913084,Matt Milburn,999.0,,,0.1367,0.3577,0.0,0.0,,1.0,4.413,1.1608,0.6112,0.56946,0.16,0.579,0.29,0.0523
sa3020177,Blade Tidwell,999.0,NYM,Mets,0.1754,0.1754,0.0,0.0,,1.0,4.45,0.9602,0.5835,0.54865,0.170889,0.9442,0.4911,0.0489
sa3017963,Chase Petty,999.0,CIN,Reds,0.1754,0.1754,0.0,0.0,,1.0,4.423,1.118,0.6131,0.5709,0.163,0.7072,0.3662,0.0501
20237,Tyler Ivey,999.0,HOU,Astros,0.1754,0.1754,0.0,0.0,,1.0,4.423,1.0707,0.6161,0.57848,0.172444,0.7938,0.3925,0.0417
sa874754,Nathan Kirby,999.0,,,0.1132,0.4682,0.0,0.0,,1.0,4.524,1.0274,0.5895,0.54812,0.135556,0.8008,0.5503,0.0489
sa3003021,Luis Palacios,999.0,MIA,Marlins,0.1723,0.1903,0.0,0.0,,1.0,4.384,1.1386,0.6009,0.56292,0.170444,0.6046,0.2701,0.0472
19646,Kyle Hart,999.0,,,0.1435,0.3255,0.0,0.0,,1.0,4.418,1.076,0.5888,0.55013,0.161556,0.702,0.3745,0.0476
11440,Johnny Barbato,999.0,,,0.1653,0.2233,0.0,0.0,,1.0,4.389,1.0677,0.5907,0.55235,0.173222,0.7254,0.3353,0.052
sa920718,Steven Moyers,999.0,,,0.1426,0.3296,0.0,0.0,,1.0,4.412,1.093,0.5822,0.5414,0.159889,0.6727,0.3649,0.0456
16094,Zach Thompson,999.0,,,0.1475,0.3065,0.0,0.0,,1.0,4.431,1.0963,0.6072,0.56824,0.166,0.7088,0.3635,0.0448
sa3020594,Austin Krob,999.0,SDP,Padres,0.1739,0.1829,0.0,0.0,,1.0,4.492,1.0614,0.5838,0.53996,0.134667,0.6971,0.4901,0.0464
sa657697,Pedro Fernandez,999.0,,,0.1439,0.3239,0.0,0.0,,1.0,4.405,1.0833,0.6052,0.56804,0.172889,0.7323,0.3525,0.0426
sa918264,Brandon Lawson,999.0,,,0.1646,0.2266,0.0,0.0,,1.0,4.453,1.1242,0.6114,0.56878,0.150444,0.6348,0.3775,0.0501
sa918347,Ben Krauth,999.0,,,0.1189,0.4409,0.0,0.0,,1.0,4.46,1.0554,0.5936,0.55533,0.156778,0.763,0.4401,0.046
sa3015135,Geison Urbaez,999.0,TOR,Blue Jays,0.1107,0.4797,0.0,0.0,,1.0,4.47,1.0566,0.5904,0.54801,0.145556,0.7193,0.4511,0.0545
sa3020570,Zebby Matthews,999.0,MIN,Twins,0.1719,0.1919,0.0,0.0,,1.0,4.432,1.1134,0.6166,0.5776,0.166111,0.682,0.3524,0.04
sa3004676,Rio Gomez,999.0,,,0.1391,0.3461,0.0,0.0,,1.0,4.439,1.0275,0.5908,0.55521,0.167444,0.8231,0.432,0.0488
sa877526,Jesus Vargas,999.0,,,0.143,0.328,0.0,0.0,,1.0,4.386,1.1182,0.6078,0.57015,0.175889,0.6694,0.2931,0.0492
sa3009519,Carlos Pena,999.0,DET,Tigers,0.1705,0.1985,0.0,0.0,,1.0,4.465,1.0857,0.5987,0.55898,0.151556,0.6861,0.4054,0.0537
sa3004944,John Swanda,999.0,,,0.1481,0.3041,0.0,0.0,,1.0,4.487,1.1279,0.6098,0.56494,0.136667,0.6066,0.4048,0.0659
sa3017428,Bubba Chandler,999.0,PIT,Pirates,0.1754,0.1754,0.0,0.0,,1.0,4.507,1.0622,0.6155,0.57467,0.144889,0.7584,0.4858,0.0519
sa3017202,Andrew Hoffmann,999.0,KCR,Royals,0.1742,0.1812,0.0,0.0,,1.0,4.432,1.0717,0.6101,0.57248,0.161,0.7245,0.4021,0.0434
sa915571,Noah Bremer,999.0,,,0.1493,0.2983,0.0,0.0,,1.0,4.466,1.1135,0.6147,0.57286,0.151444,0.6693,0.3998,0.0504
sa3010630,Brandon Komar,999.0,STL,Cardinals,0.1707,0.1977,0.0,0.0,,1.0,4.462,1.1364,0.6022,0.55629,0.133556,0.5492,0.4106,0.0377
sa828702,Ronnie Williams,999.0,,,0.1365,0.3585,0.0,0.0,,1.0,4.506,1.0802,0.6166,0.57598,0.148111,0.7302,0.4438,0.0621
sa1170405,Jayden Murray,999.0,HOU,Astros,0.1632,0.2332,0.0,0.0,,1.0,4.42,1.0794,0.6084,0.56854,0.164333,0.7234,0.3743,0.0568
sa3017543,Peter Van Loon,999.0,BAL,Orioles,0.1556,0.2686,0.0,0.0,,1.0,4.401,1.0427,0.5922,0.55545,0.174889,0.7776,0.3738,0.0487
sa738697,Connor Jones,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.513,1.1006,0.6093,0.56378,0.131,0.6516,0.4786,0.0511
sa3017978,Jaylen Nowlin,999.0,MIN,Twins,0.1686,0.2076,0.0,0.0,,1.0,4.48,1.0311,0.5969,0.55937,0.155667,0.7966,0.456,0.0641
sa875686,Alec Kisena,999.0,,,0.1646,0.2266,0.0,0.0,,1.0,4.43,1.066,0.6019,0.56429,0.173333,0.7668,0.3807,0.0433
sa828505,Harol González,999.0,,,0.1693,0.2043,0.0,0.0,,1.0,4.42,1.1006,0.6093,0.56988,0.166444,0.6881,0.3583,0.0431
sa1055560,Jake Lyons,999.0,,,0.117,0.45,0.0,0.0,,1.0,4.458,1.0694,0.6074,0.56801,0.158222,0.7448,0.4308,0.0441
11490,Aaron Sanchez,999.0,,,0.1296,0.3906,0.0,0.0,,1.0,4.472,1.1159,0.6134,0.57109,0.146,0.6493,0.3987,0.0657
sa3014713,CJ Van Eyk,999.0,TOR,Blue Jays,0.1719,0.1919,0.0,0.0,,1.0,4.437,1.0567,0.598,0.55827,0.163778,0.7512,0.411,0.045
sa738902,Scott Moss,999.0,,,0.1707,0.1977,0.0,0.0,,1.0,4.47,1.0244,0.5972,0.56022,0.162,0.8358,0.4762,0.0444
sa3021464,Davis Feldman,999.0,TOR,Blue Jays,0.1372,0.3552,0.0,0.0,,1.0,4.442,1.0642,0.5991,0.55935,0.162556,0.7411,0.4096,0.0456
sa3007806,Miller Hogan,999.0,,,0.1456,0.3156,0.0,0.0,,1.0,4.41,1.1029,0.6133,0.57613,0.175667,0.7133,0.3245,0.0555
sa828326,Steven Fuentes,999.0,,,0.1461,0.3131,0.0,0.0,,1.0,4.512,1.1077,0.6136,0.56924,0.135778,0.656,0.4477,0.0673
sa3014469,Zach Peek,999.0,BAL,Orioles,0.1754,0.1754,0.0,0.0,,1.0,4.435,1.0764,0.6032,0.56356,0.164889,0.726,0.386,0.0496
sa3007710,Kevin Smith,999.0,,,0.1225,0.4245,0.0,0.0,,1.0,4.513,1.0103,0.5911,0.55174,0.145444,0.8352,0.5431,0.0496
16166,Chandler Shepherd,999.0,,,0.1109,0.4789,0.0,0.0,,1.0,4.417,1.1472,0.6159,0.57566,0.166,0.6152,0.3186,0.0388
sa658002,Dylan Baker,999.0,,,0.1421,0.3321,0.0,0.0,,1.0,4.447,1.1004,0.615,0.57551,0.162889,0.7057,0.3872,0.0444
sa658192,Ryan Kellogg,999.0,,,0.1346,0.3676,0.0,0.0,,1.0,4.42,1.1148,0.6004,0.56141,0.164889,0.6497,0.3452,0.0411
sa918951,Brian Keller,999.0,,,0.1581,0.2571,0.0,0.0,,1.0,4.458,1.0081,0.5995,0.56242,0.163444,0.8477,0.4779,0.0475
12917,Dylan Bundy,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.378,1.1264,0.6201,0.58405,0.186778,0.6865,0.2763,0.0417
18331,James Kaprielian,999.0,,,0.1677,0.2117,0.0,0.0,,1.0,4.437,1.0519,0.6159,0.5809,0.176222,0.8144,0.4024,0.0469
sa3004701,Aaron Leasher,999.0,,,0.1175,0.4475,0.0,0.0,,1.0,4.495,1.0495,0.5941,0.55358,0.145556,0.7504,0.4908,0.0489
sa3017748,Trenton Wallace,999.0,TOR,Blue Jays,0.1754,0.1754,0.0,0.0,,1.0,4.446,0.9971,0.5784,0.54054,0.163,0.8286,0.4688,0.0495
16125,Chris Ellis,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.431,1.0581,0.6109,0.5736,0.167667,0.7688,0.4142,0.0449
sa874796,Juan Hillman,999.0,,,0.1737,0.1837,0.0,0.0,,1.0,4.44,1.1033,0.6015,0.56153,0.159889,0.6612,0.366,0.0554
sa3017386,Ky Bush,999.0,CHW,White Sox,0.1754,0.1754,0.0,0.0,,1.0,4.423,1.0562,0.5859,0.5465,0.165889,0.7469,0.4108,0.0419
16155,Eric Skoglund,999.0,,,0.1337,0.3717,0.0,0.0,,1.0,4.443,1.0753,0.602,0.56492,0.166889,0.7392,0.3947,0.0495
sa918088,Tobias Myers,999.0,MIL,Brewers,0.1709,0.1969,0.0,0.0,,1.0,4.387,1.0318,0.5963,0.56101,0.185889,0.8145,0.3714,0.0411
sa3004197,Dylan File,999.0,,,0.1633,0.2323,0.0,0.0,,1.0,4.399,1.1044,0.6096,0.57131,0.174556,0.6772,0.3265,0.0442
sa3006826,Adam Scott,999.0,CLE,Guardians,0.1393,0.3453,0.0,0.0,,1.0,4.517,1.0171,0.5905,0.5488,0.141,0.7922,0.5253,0.0678
sa3007832,Jonathan Bermúdez,999.0,MIA,Marlins,0.1735,0.1845,0.0,0.0,,1.0,4.451,1.0619,0.6085,0.5726,0.169444,0.7713,0.4041,0.0525
sa3010142,Bernie Martinez,999.0,SEA,Mariners,0.1158,0.4558,0.0,0.0,,1.0,4.417,1.0784,0.5969,0.55917,0.172667,0.7102,0.3514,0.0509
sa3017319,Patrick Halligan,999.0,ATL,Braves,0.1319,0.3799,0.0,0.0,,1.0,4.466,1.11,0.625,0.586,0.168889,0.7286,0.3848,0.0462
sa737037,Oscar De La Cruz,999.0,,,0.1451,0.3181,0.0,0.0,,1.0,4.452,1.067,0.6076,0.56989,0.171778,0.7702,0.3909,0.0556
sa3008068,Zach Neff,999.0,,,0.1461,0.3131,0.0,0.0,,1.0,4.45,1.0661,0.599,0.56092,0.163,0.7363,0.4142,0.0478
sa3007775,Justin Jarvis,999.0,NYM,Mets,0.1754,0.1754,0.0,0.0,,1.0,4.454,1.0376,0.6025,0.56478,0.170667,0.8082,0.4423,0.0354
sa3006817,Julio Robaina,999.0,HOU,Astros,0.156,0.267,0.0,0.0,,1.0,4.471,1.0601,0.5993,0.55822,0.152,0.7337,0.4653,0.0442
sa3014789,Jaime Arias,999.0,CLE,Guardians,0.1358,0.3618,0.0,0.0,,1.0,4.41,1.0639,0.5937,0.55596,0.171222,0.7181,0.3769,0.0396
sa3005470,Junior Santos,999.0,NYM,Mets,0.1495,0.2975,0.0,0.0,,1.0,4.476,1.1145,0.6072,0.56388,0.151,0.633,0.4024,0.0453
13331,William Cuevas,999.0,,,0.1679,0.2109,0.0,0.0,,1.0,4.394,1.0573,0.6061,0.57195,0.196,0.8418,0.3439,0.0486
sa657701,Jesús Castillo,999.0,,,0.1633,0.2323,0.0,0.0,,1.0,4.413,1.1513,0.6217,0.58173,0.171667,0.6118,0.2984,0.0466
sa1170503,Chris Kachmar,999.0,CHC,Cubs,0.1398,0.3428,0.0,0.0,,1.0,4.4,1.0439,0.6044,0.56955,0.180667,0.7901,0.369,0.0567
sa3020661,Gabriel Hughes,999.0,COL,Rockies,0.1754,0.1754,0.0,0.0,,1.0,4.48,1.1468,0.6632,0.62368,0.174556,0.774,0.3983,0.0435
sa658377,David Hill,999.0,,,0.1737,0.1837,0.0,0.0,,1.0,4.404,1.107,0.6175,0.58047,0.180333,0.7018,0.3224,0.0469
sa875229,Kyle Friedrichs,999.0,,,0.1653,0.2233,0.0,0.0,,1.0,4.402,1.134,0.6184,0.57968,0.176444,0.6405,0.3034,0.0422
1994,Iván Nova,999.0,COL,Rockies,0.1754,0.1754,0.0,0.0,,1.0,4.488,1.2202,0.6724,0.62974,0.168444,0.642,0.339,0.043
sa3020378,Kyle Luckham,999.0,WSN,Nationals,0.174,0.182,0.0,0.0,,1.0,4.407,1.1304,0.6155,0.57469,0.164778,0.6085,0.33,0.0461
sa916829,Abdiel Mendoza,999.0,TOR,Blue Jays,0.1239,0.4179,0.0,0.0,,1.0,4.47,1.076,0.6008,0.55853,0.152111,0.6829,0.4296,0.0532
sa3010573,Matteo Bocchi,999.0,,,0.1163,0.4533,0.0,0.0,,1.0,4.454,1.0579,0.6152,0.57885,0.171889,0.7896,0.4175,0.0511
sa3003123,Robinson Pina,999.0,PHI,Phillies,0.123,0.422,0.0,0.0,,1.0,4.472,1.033,0.6009,0.55995,0.151667,0.7689,0.492,0.0507
sa658278,Luc Rennie,999.0,,,0.1714,0.1944,0.0,0.0,,1.0,4.437,1.0972,0.6204,0.58225,0.172444,0.717,0.3686,0.0495
sa3008453,Troy Miller,999.0,NYM,Mets,0.1754,0.1754,0.0,0.0,,1.0,4.427,1.0645,0.612,0.57673,0.186444,0.7979,0.3709,0.0412
sa856543,Jerry Keel,999.0,,,0.16,0.248,0.0,0.0,,1.0,4.451,1.1087,0.608,0.56822,0.161667,0.6585,0.3823,0.0445
sa3006557,Valentin Linarez,999.0,PIT,Pirates,0.1072,0.4962,0.0,0.0,,1.0,4.532,1.0646,0.6194,0.57824,0.142556,0.7367,0.5119,0.051
sa3009632,Misael Tamarez,999.0,HOU,Astros,0.1586,0.2546,0.0,0.0,,1.0,4.456,1.006,0.6084,0.57098,0.167667,0.8544,0.4951,0.0375
sa3017755,Joe Rock,999.0,COL,Rockies,0.1754,0.1754,0.0,0.0,,1.0,4.494,1.1399,0.6517,0.61153,0.168556,0.7586,0.4166,0.0487
sa3006421,Jeffrey Colon,999.0,NYM,Mets,0.1619,0.2389,0.0,0.0,,1.0,4.507,1.1116,0.6121,0.56785,0.145111,0.6392,0.4366,0.0515
sa3017610,Dustin Saenz,999.0,WSN,Nationals,0.1721,0.1911,0.0,0.0,,1.0,4.429,1.1282,0.6042,0.56244,0.155556,0.5812,0.3551,0.0497
sa3017950,Brock Selvidge,999.0,NYY,Yankees,0.1739,0.1829,0.0,0.0,,1.0,4.488,1.0976,0.5991,0.55677,0.153111,0.6658,0.4315,0.0406
sa3008486,Joelvis Del Rosario,999.0,OAK,Athletics,0.1646,0.2266,0.0,0.0,,1.0,4.439,1.1095,0.6093,0.56755,0.151556,0.5928,0.3813,0.0489
11346,Seth Frankoff,999.0,,,0.1635,0.2315,0.0,0.0,,1.0,4.454,1.0908,0.6247,0.58653,0.169667,0.7363,0.3983,0.0493
sa3020938,Pat Gallagher,999.0,TOR,Blue Jays,0.1656,0.2216,0.0,0.0,,1.0,4.472,1.0712,0.6065,0.56464,0.156333,0.7079,0.4428,0.0442
19675,James Marvel,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.492,1.1728,0.6282,0.58268,0.143778,0.5399,0.3712,0.0583
sa3017500,Aaron Brown,999.0,HOU,Astros,0.1498,0.2958,0.0,0.0,,1.0,4.411,1.1048,0.6248,0.58687,0.179556,0.7115,0.3516,0.0379
sa3003932,Bryan Sammons,999.0,DET,Tigers,0.1716,0.1936,0.0,0.0,,1.0,4.472,1.0635,0.6123,0.57658,0.169,0.7649,0.4273,0.0436
sa3006119,Valente Bellozo,999.0,HOU,Astros,0.1554,0.2694,0.0,0.0,,1.0,4.421,1.0995,0.6259,0.5879,0.178,0.7237,0.3657,0.0393
sa3020862,Sammy Natera Jr.,999.0,LAA,Angels,0.1754,0.1754,0.0,0.0,,1.0,4.472,1.0245,0.6064,0.56865,0.165222,0.8498,0.4905,0.0544
sa3010134,Fernando Sanchez,999.0,SDP,Padres,0.1074,0.4954,0.0,0.0,,1.0,4.489,1.038,0.593,0.55361,0.153667,0.7594,0.4802,0.0547
17553,Andrew Moore,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.401,1.1138,0.6242,0.58856,0.188889,0.713,0.3064,0.0456
sa829808,Jeff Bain,999.0,,,0.1307,0.3857,0.0,0.0,,1.0,4.429,1.0969,0.6187,0.5816,0.176556,0.7104,0.3461,0.0577
9674,Vidal Nuño,999.0,,,0.1335,0.3725,0.0,0.0,,1.0,4.387,1.0955,0.6036,0.56864,0.195667,0.7537,0.3048,0.0454
sa3005702,Cruz Noriega,999.0,KCR,Royals,0.1196,0.4376,0.0,0.0,,1.0,4.507,1.1639,0.6382,0.59486,0.142222,0.5668,0.4116,0.0464
13339,Adrian Sampson,999.0,,,0.166,0.22,0.0,0.0,,1.0,4.436,1.1241,0.6244,0.58636,0.176556,0.6767,0.328,0.0549
sa3005098,Oscar Rojas,999.0,,,0.1537,0.2777,0.0,0.0,,1.0,4.444,1.1087,0.6184,0.57826,0.165333,0.6618,0.3755,0.0464
sa974592,Adrian Alcantara,999.0,,,0.13,0.389,0.0,0.0,,1.0,4.462,1.0887,0.6186,0.57924,0.163778,0.7073,0.408,0.0514
5221,Wade LeBlanc,999.0,,,0.1323,0.3783,0.0,0.0,,1.0,4.43,1.1212,0.611,0.57362,0.177778,0.6632,0.3229,0.0473
sa3016055,Yilber Diaz,999.0,ARI,Diamondbacks,0.1754,0.1754,0.0,0.0,,1.0,4.511,1.021,0.6226,0.58486,0.156444,0.8321,0.5222,0.0535
5350,Alex Sanabia,999.0,,,0.1528,0.2818,0.0,0.0,,1.0,4.423,1.116,0.6153,0.57724,0.180667,0.6756,0.3117,0.0548
sa3007835,Mitch Stallings,999.0,,,0.1351,0.3651,0.0,0.0,,1.0,4.484,1.0812,0.6134,0.57497,0.162222,0.7324,0.4348,0.0496
sa3020569,Andrew Morris,999.0,MIN,Twins,0.1735,0.1845,0.0,0.0,,1.0,4.508,1.1446,0.6365,0.59336,0.149667,0.6128,0.4169,0.043
sa3016056,Ricardo Yan,999.0,ARI,Diamondbacks,0.1712,0.1952,0.0,0.0,,1.0,4.563,1.0641,0.6307,0.58811,0.135444,0.7463,0.5427,0.0683
sa915638,Alex Troop,999.0,,,0.1642,0.2282,0.0,0.0,,1.0,4.416,1.0627,0.598,0.56159,0.175333,0.7209,0.3772,0.045
sa3005435,Luis Angel Rodriguez,999.0,HOU,Astros,0.146,0.314,0.0,0.0,,1.0,4.524,0.9931,0.6037,0.56485,0.153556,0.8801,0.5729,0.0509
sa3011695,Noah Song,999.0,BOS,Red Sox,0.1072,0.4962,0.0,0.0,,1.0,4.512,1.088,0.6468,0.60887,0.164667,0.7848,0.4624,0.0498
4930,Jon Lester,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.474,1.162,0.6328,0.59269,0.169667,0.6194,0.3399,0.0406
sa3006834,Gabe Mosser,999.0,SDP,Padres,0.1614,0.2414,0.0,0.0,,1.0,4.421,1.0996,0.6097,0.56976,0.169889,0.6532,0.3572,0.0451
sa3020563,C.J. Culpepper,999.0,MIN,Twins,0.1754,0.1754,0.0,0.0,,1.0,4.545,1.1164,0.6363,0.59257,0.141333,0.6615,0.4844,0.0473
10811,Mike Foltynewicz,999.0,,,0.164,0.229,0.0,0.0,,1.0,4.401,1.1142,0.6223,0.58633,0.190556,0.7182,0.3083,0.0491
sa3004494,Austin Warner,999.0,CHW,White Sox,0.1253,0.4113,0.0,0.0,,1.0,4.423,1.0653,0.5905,0.55215,0.172444,0.7202,0.3848,0.0529
16017,Odrisamer Despaigne,999.0,,,0.1754,0.1754,0.0,0.0,,1.0,4.454,1.1113,0.6296,0.59132,0.174,0.7076,0.3779,0.0449
sa3017933,Chad Patrick,999.0,MIL,Brewers,0.174,0.182,0.0,0.0,,1.0,4.418,1.0545,0.6087,0.57145,0.181556,0.7659,0.3851,0.044
sa874231,Logan Salow,999.0,,,0.1253,0.4113,0.0,0.0,,1.0,4.529,1.0204,0.6081,0.56968,0.154444,0.8341,0.5479,0.0455
sa827380,Kyle Kubat,999.0,,,0.1421,0.3321,0.0,0.0,,1.0,4.462,1.0793,0.6051,0.56586,0.161778,0.6902,0.4256,0.0406
sa740812,Luis Ledo,999.0,LAA,Angels,0.1595,0.2505,0.0,0.0,,1.0,4.519,1.0968,0.6229,0.57778,0.138889,0.6782,0.5166,0.0411
sa3015302,Cristian Mena,999.0,CHW,White Sox,0.1754,0.1754,0.0,0.0,,1.0,4.442,1.0386,0.607,0.56933,0.177444,0.8162,0.442,0.0413
sa3020473,Carson Palmquist,999.0,COL,Rockies,0.1754,0.1754,0.0,0.0,,1.0,4.476,1.0849,0.649,0.61326,0.186111,0.8707,0.428,0.0544
sa3020407,Jack Choate,999.0,SFG,Giants,0.15,0.295,0.0,0.0,,1.0,4.556,1.0813,0.6254,0.58492,0.148444,0.7345,0.5047,0.0502
sa3007713,Jack Perkins,999.0,,,0.1165,0.4525,0.0,0.0,,1.0,4.454,1.0902,0.6201,0.5817,0.169556,0.7042,0.3928,0.0508
sa3009990,Richard Gallardo,999.0,CHC,Cubs,0.1754,0.1754,0.0,0.0,,1.0,4.464,1.1365,0.6288,0.58619,0.158222,0.6103,0.3809,0.0501
sa738376,Tyler Alexander,999.0,,,0.1404,0.3404,0.0,0.0,,1.0,4.417,1.0594,0.6034,0.56732,0.179889,0.7576,0.3913,0.0442
sa3020827,Kumar Rocker,999.0,TEX,Rangers,0.1754,0.1754,0.0,0.0,,1.0,4.5,1.0814,0.6311,0.59133,0.167667,0.776,0.4582,0.0435
sa918087,Zack Trageton,999.0,,,0.1432,0.3272,0.0,0.0,,1.0,4.475,1.0993,0.626,0.58592,0.163333,0.6929,0.4227,0.0424
sa3018362,Rafael Sanchez,999.0,TOR,Blue Jays,0.1754,0.1754,0.0,0.0,,1.0,4.456,1.1121,0.6165,0.57441,0.163556,0.6396,0.3901,0.0387
19705,Matt Swarmer,999.0,,,0.1272,0.4022,0.0,0.0,,1.0,4.443,1.0557,0.6166,0.58011,0.179556,0.7853,0.422,0.0351
sa738284,Ty Damron,999.0,,,0.1698,0.2018,0.0,0.0,,1.0,4.441,1.104,0.6095,0.57064,0.168444,0.6517,0.3667,0.0497
sa3014915,TJ Shook,999.0,MIL,Brewers,0.1442,0.3222,0.0,0.0,,1.0,4.45,1.0429,0.6105,0.57289,0.175333,0.7842,0.4126,0.063
sa3014501,Nick Garcia,999.0,SFG,Giants,0.1611,0.2431,0.0,0.0,,1.0,4.498,1.1119,0.6342,0.59409,0.161556,0.6698,0.3984,0.062
10732,Drew Hutchison,999.0,,,0.1493,0.2983,0.0,0.0,,1.0,4.498,1.0937,0.629,0.58839,0.158444,0.7019,0.4534,0.0422
sa3020702,Cory Lewis,999.0,MIN,Twins,0.1754,0.1754,0.0,0.0,,1.0,4.496,1.0787,0.6296,0.5903,0.162556,0.729,0.4554,0.0406
sa876287,Riley Thompson,999.0,CHC,Cubs,0.1651,0.2241,0.0,0.0,,1.0,4.486,1.0549,0.6253,0.58645,0.164889,0.7801,0.4806,0.0399
