playerid,PlayerName,minpos,ADP,Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS
17838,Willie Calhoun,DH/OF,999.0,LAA,Angels,21.716,74.3503,81.5375,18.0624,12.1684,3.12498,0.101092,2.66792,9.29119,8.9605,6.80769,0.135631,11.8341,0.221689,0.157813,0.0,0.0301782,0.0
18821,José Azocar,OF,727.3200073242188,SDP,Padres,97.019,247.187,268.554,58.8666,42.1126,11.576,1.45637,3.72162,27.2814,22.3898,12.6571,0.0,64.3936,2.55719,1.43063,4.72128,13.6785,4.93172
20311,Corey Julks,OF,720.8400268554688,HOU,Astros,35.4311,119.457,132.25,28.6385,19.7973,5.81113,0.0432911,2.98674,14.6981,13.6366,10.2402,0.0,31.8739,1.53324,1.01914,0.0,5.13168,1.74744
18607,Jared Walsh,1B,749.8400268554688,LAA,Angels,64.1977,211.738,233.922,46.0514,27.2735,9.37796,0.900707,8.49922,23.8033,26.3962,18.4279,0.825592,75.131,2.18186,1.24378,0.331127,0.755316,0.123068
12981,Cam Gallagher,C,999.0,,,29.79,86.0456,94.3354,16.6494,11.5449,4.26314,0.0,0.841282,7.66379,7.19038,4.97378,0.0,25.4778,0.994656,0.805865,1.51549,0.577396,0.0
19878,Adam Haseley,OF,999.0,,,34.2058,55.8269,60.9122,12.1188,9.23497,2.17967,0.354286,0.349894,5.70245,3.97138,3.88838,0.0,12.7096,0.361313,0.0,0.835653,1.62916,0.978065
16221,Bradley Zimmer,OF,999.0,,,20.865,33.0728,37.2942,5.28898,3.67423,1.1706,0.0,0.444151,3.38151,1.96892,2.75566,0.0,15.4416,1.14366,0.155845,0.166234,1.4231,0.702268
22117,Nick Pratto,1B,666.5499877929688,KCR,Royals,61.8008,208.666,238.752,45.0627,27.4851,10.0547,0.592341,6.93058,27.132,25.2317,23.484,0.357623,85.7876,3.26319,2.37926,0.959709,1.52535,0.811747
21497,Luken Baker,1B/DH,700.030029296875,STL,Cardinals,24.9941,78.5192,87.3091,17.3688,9.80586,3.93437,0.0328282,3.59578,10.6086,12.1115,8.33495,0.0,24.1628,0.441405,0.0135429,0.0,0.0463048,0.0
20233,Gilberto Celestino,OF,999.0,PIT,Pirates,20.377,59.6763,68.6325,11.2795,10.2875,0.407302,0.0985084,0.486174,7.95638,7.59763,8.70981,0.0,12.6603,0.121833,0.00969019,0.114873,0.528428,0.04612
22557,Michael Siani,OF,999.0,STL,Cardinals,23.4817,40.9311,45.3414,8.46476,7.97796,0.322891,0.020484,0.143427,4.27092,3.49273,4.32186,0.0,11.1,0.0827961,0.00561176,0.0,1.66209,0.157878
12984,Jackie Bradley Jr.,OF,999.0,,,37.6904,111.204,121.662,22.5786,14.7794,5.58195,0.0874033,2.12979,11.6573,10.8013,7.59713,0.0,30.8664,1.68323,0.504588,0.673407,1.19252,0.682786
14735,Brett Phillips,OF,999.0,,,33.4226,82.5205,93.7261,14.4079,8.85261,2.68808,0.0979956,2.76919,9.46566,7.87061,8.98653,0.0,40.1259,1.20498,0.545106,0.469019,3.13866,0.661728
22169,Cal Mitchell,OF,999.0,SDP,Padres,79.4651,242.559,267.699,57.1976,37.9017,11.9692,0.562791,6.7639,25.1834,27.8546,20.0765,0.0,69.9442,2.44907,1.48015,1.13396,3.27473,1.29106
20054,Bligh Madris,OF,999.0,DET,Tigers,17.6833,44.0163,48.8956,8.18068,6.0001,1.74738,0.0170053,0.416191,4.62834,3.13415,4.8793,0.0,12.0871,0.0,0.0,0.0,0.735923,0.00417974
sa3015168,Deyvison De Los Santos,3B,999.0,CLE,Guardians,47.5506,173.187,185.284,40.1361,26.5924,7.56246,0.720313,5.26092,18.8371,18.9376,8.68207,0.0,50.9839,1.43301,1.00536,0.976461,1.03584,0.103167
10441,Jon Singleton,1B,750.8099975585938,HOU,Astros,37.8384,114.351,132.694,22.9434,13.6486,4.45946,0.403808,4.43151,14.6616,14.799,16.5185,0.0,35.5361,0.597529,0.86478,0.362621,0.334246,0.0
19890,Emmanuel Rivera,3B,999.0,ARI,Diamondbacks,69.9235,235.663,258.599,58.8746,39.697,11.668,1.10488,6.40479,29.2097,28.2979,18.8273,0.0,54.638,1.86445,1.94405,0.299738,1.41213,0.867685
sa3022882,Dylan Crews,OF,999.0,WSN,Nationals,45.6688,162.112,179.958,36.8023,25.1392,8.12138,0.54273,2.99898,16.5609,15.7062,13.0112,0.0,47.0635,2.12742,1.37612,1.33124,4.01032,1.81496
20157,Matthew Batten,2B/3B,741.6500244140625,SDP,Padres,53.0168,159.889,180.571,35.3451,25.723,6.55565,0.41082,2.65563,19.1951,14.4285,17.3483,0.0,46.9034,1.78341,0.841019,0.709043,4.41095,2.0801
23695,Everson Pereira,OF,693.77001953125,NYY,Yankees,8.04086,28.3869,30.6254,6.05132,3.61022,1.94904,0.0106491,0.481414,3.77094,4.04579,2.14848,0.0,10.4145,0.0849663,0.00505755,0.0,0.740933,0.00621935
11200,Kole Calhoun,OF,747.5499877929688,,,54.7824,189.594,208.918,41.9603,26.8514,8.39332,0.733967,5.98157,21.7822,24.5545,15.064,0.0,53.5318,2.36122,1.66976,0.22904,0.66171,0.575138
25055,Nate Eaton,OF,999.0,KCR,Royals,23.1478,52.6432,57.3397,10.2666,7.56659,1.64036,0.319143,0.740536,5.34445,4.50312,3.58593,0.0,17.0861,0.225552,0.672171,0.212821,3.54558,0.00521193
16947,Derek Hill,OF,999.0,TEX,Rangers,12.0994,36.9962,39.9603,8.84622,6.57332,1.19521,0.156506,0.921184,4.44889,3.09487,2.37223,0.0,10.4508,0.0101925,0.161318,0.420342,1.22701,0.139257
18400,Juan Yepez,DH/OF,651.8699951171875,WSN,Nationals,41.7324,131.402,143.623,30.9266,19.0673,6.89565,0.175116,4.78858,15.1474,17.1119,9.59137,0.0,34.3959,1.41897,1.21069,0.0,0.207464,0.145826
4892,Mike Moustakas,3B,721.47998046875,,,70.3038,231.812,256.211,53.1473,34.1707,11.1426,0.0,7.834,27.7258,28.8394,18.3162,0.535861,64.2206,2.86062,2.94185,0.280041,0.822279,0.0
22261,Bubba Thompson,OF,745.3499755859375,NYY,Yankees,31.1228,69.6631,76.7614,16.3234,11.3091,3.74455,0.401211,0.868606,9.66294,5.75149,4.58432,0.0,21.1748,0.761024,0.709729,1.0432,5.68074,1.37291
22515,Heliot Ramos,OF,738.9400024414062,SFG,Giants,33.2545,98.6546,108.446,22.7976,15.0906,4.51123,0.668627,2.52709,11.9978,10.9423,7.80431,0.0,31.1745,1.04949,0.564664,0.372464,1.82166,0.933041
30162,Oscar Colás,OF,516.6500244140625,CHW,White Sox,120.121,423.61,459.871,102.907,70.3554,19.1692,0.976897,12.4052,50.6679,46.1112,26.0532,1.65936,120.025,3.95906,3.50176,2.74692,5.15051,2.53541
14196,Andrew Velazquez,SS,999.0,ATL,Braves,36.3989,80.176,88.2107,15.6172,10.4888,3.05219,0.241855,1.83431,10.2757,6.96088,6.00507,0.0,28.8873,0.220955,0.277343,1.53136,6.97159,1.51816
19608,Otto Lopez,SS,999.0,TOR,Blue Jays,24.0457,84.5449,91.6745,21.3597,16.2544,3.95986,0.671156,0.474231,9.56856,8.09122,5.51818,0.0,17.1132,0.709673,0.547324,0.354378,2.23183,0.892848
5760,Avisaíl García,OF,692.8699951171875,MIA,Marlins,88.5275,305.75,334.229,71.4982,48.5288,11.6357,1.26708,10.0666,32.7289,38.0212,21.585,1.20711,95.746,4.52256,1.93149,0.439604,4.58419,1.32536
17893,Tyler Nevin,3B,999.0,BAL,Orioles,42.9717,115.165,130.311,25.9707,17.2232,5.2176,0.729278,2.80065,14.1389,13.1968,11.3975,0.0,29.2539,2.39416,1.35442,0.0,0.56876,0.286366
25845,Michael Toglia,1B/OF,749.6500244140625,COL,Rockies,41.1039,139.051,153.902,29.7963,17.8439,6.19442,0.910423,4.84749,17.0792,16.1758,12.8393,0.0,47.4694,1.02507,0.60011,0.386125,1.28964,0.901024
19948,Cristian Pache,OF,750.0999755859375,PHI,Phillies,63.734,172.425,191.65,36.8556,23.5257,8.28268,1.0317,4.01551,20.5388,18.0857,14.6335,0.0,51.9933,1.43748,0.744498,2.40962,4.1747,1.69284
29715,Hunter Goodman,1B/OF,430.0299987792969,COL,Rockies,85.5198,308.091,339.573,76.4049,43.635,16.9019,2.21915,13.6489,41.5986,54.3769,23.0974,0.142949,91.8202,2.85021,4.482,1.05158,2.76022,0.81789
22202,Jeter Downs,2B/3B/SS,999.0,NYY,Yankees,36.9422,57.9201,67.64,11.619,8.03758,2.46485,0.0135386,1.103,6.98101,4.82897,7.7169,0.0,19.054,1.33473,0.668213,0.0,5.27213,0.758328
23788,Jordyn Adams,OF,999.0,LAA,Angels,19.8533,61.532,66.8855,12.7786,9.09372,2.43243,0.117362,1.13512,6.67851,5.93359,4.6693,0.0,22.2477,0.177638,0.506579,0.0,2.59894,0.182071
