playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
9929,Darin Ruf,SFG,96,328,284,70,14,1,13,42,41,37,87,4,1,0,,0.245,0.337,0.439,0.777,0.335,112,,0.6,,401.2,9929,1,0.30633802816901406,0.11280487804878049,0,0,125,-0.03864730034068842,0.0697046348778596,0.00036337399307739826,0.070068008870937,2.0481927710843375,2.3529411764705883,1.4728682170542635,2.4390243902439024,3.3532517644507136,4.680679324529461,0.29411764705882354,3.6108391795733725,3.214492678236395,3.7494395470913973,3.194862399674174,30.41070909546743
15170,Josh VanMeter,ARI,85,312,275,64,16,1,10,38,36,32,76,2,5,1,,0.232,0.316,0.406,0.723,0.313,93,,0.6,,591.3,15170,4,0.27636363636363637,0.10256410256410256,0,0,112,-0.11466173965590243,-0.07118714244359614,-0.001491969481405564,-0.0726791119250017,1.5662650602409638,1.7647058823529411,1.0077519379844961,1.7073170731707317,4.272847709387369,4.001934859722669,1.1764705882352942,2.8349305822297017,2.4504882099497496,3.049174540264384,2.4269526288676895,26.25883907240599
3269,Robinson Canó,NYM,80,324,297,77,16,0,11,37,41,22,54,2,0,0,,0.258,0.313,0.424,0.737,0.315,102,,0.6,,476.4,3269,0,0.18181818181818182,0.06790123456790123,0,0,126,0.036802048428707934,-0.08769661716734323,-0.0005802426491457457,-0.08827685981648897,1.4457831325301205,2.3529411764705883,2.0155038759689923,1.951219512195122,7.17344423113545,1.7045278106226183,0.0,4.380979680529995,2.3609633796310154,3.3932889348212805,2.3430443654879207,29.1216960993931
sa3014504,Spencer Torkelson,DET,100,410,363,87,19,2,14,47,49,39,93,5,2,1,,0.238,0.319,0.417,0.736,0.317,100,,0.6,,266.0,sa3014504,1,0.256198347107438,0.0951219512195122,0,0,152,-0.09816668778536153,-0.05235725014152148,-0.0011007296028320845,-0.05345797974435357,2.6506024096385543,3.2941176470588234,2.7906976744186047,2.682926829268293,4.89150640808189,3.5086793402600263,0.29411764705882354,3.003301916350966,2.552595814308507,3.1968407810485098,2.5303529295195157,31.395739397012516
sa3008536,Steven Kwan,CLE,72,296,268,71,15,2,5,33,30,23,36,2,3,1,,0.267,0.327,0.395,0.722,0.313,97,,0.6,,521.1,sa3008536,2,0.13432835820895522,0.0777027027027027,0,0,105,0.06443711631144988,-0.012654006836748666,-0.0023039606837147453,-0.014957967520463411,0.963855421686747,1.0588235294117647,1.550387596899225,0.4878048780487805,8.630402874378602,2.3541555906115725,0.5882352941176471,4.663061439621572,2.7678919505841537,2.742703510695603,2.737464186111218,28.544786272166885
15653,Dominic Smith,NYM,107,402,362,92,20,1,13,47,50,31,89,6,2,1,,0.254,0.321,0.419,0.74,0.319,104,,0.6,,454.8,15653,1,0.24585635359116023,0.07711442786069651,0,0,153,0.007141445512864886,-0.04147735294591226,-0.0008134561569357879,-0.04229080910284805,2.6506024096385543,3.411764705882353,3.1782945736434107,2.4390243902439024,5.208792422152873,2.3151655460203013,0.29411764705882354,4.078222506865054,2.61159350906382,3.3052668187706358,2.5904268518519613,32.08327138119169
13419,Christian Walker,ARI,124,507,453,113,26,2,17,60,63,44,119,6,3,1,,0.249,0.321,0.425,0.746,0.321,98,,0.6,,469.4,13419,2,0.26269315673289184,0.08678500986193294,0,0,194,-0.033107834031786965,-0.04598418952478367,-0.0004998106571718619,-0.04648400018195553,4.216867469879518,4.9411764705882355,4.8062015503875966,3.4146341463414633,4.692249634717389,2.9561183737255967,0.5882352941176471,3.667382641216876,2.587154586157486,3.4236464994357774,2.5678695324289773,37.86153619899657
10762,Corey Dickerson,,92,356,327,86,19,2,9,42,39,24,66,2,4,2,,0.263,0.316,0.414,0.73,0.313,96,,0.6,,593.3,10762,2,0.2018348623853211,0.06741573033707865,0,0,136,0.06495317755991215,-0.07735066642731714,-0.001185676022122495,-0.07853634244943963,2.0481927710843375,2.1176470588235294,2.7131782945736433,1.4634146341463414,6.559344755818284,1.6723492602966057,0.5882352941176471,4.66832907512668,2.41706567846155,3.164779329515442,2.3954435901949473,29.80797974215901
15487,Victor Reyes,DET,79,298,278,71,13,3,5,33,27,16,66,2,7,2,,0.255,0.298,0.375,0.673,0.291,83,,0.6,,590.1,15487,5,0.23741007194244604,0.053691275167785234,0,0,105,0.012676678479495163,-0.1519213448140433,-0.0031840682932607334,-0.15510541310730402,0.963855421686747,0.7058823529411765,1.550387596899225,0.4878048780487805,5.467919159548656,0.7627113141679777,1.4705882352941178,4.134722757156961,2.0126962214659283,2.4105232057097687,1.9835393978589082,21.95063054077825
21618,Alec Bohm,PHI,121,487,442,114,21,1,13,56,52,38,115,4,4,1,,0.258,0.32,0.398,0.718,0.311,92,,0.6,,291.6,21618,3,0.26018099547511314,0.07802874743326489,0,0,176,0.0415080782908972,-0.05435368030066168,-0.0031111983484178873,-0.057464878649079565,3.7349397590361444,3.6470588235294117,4.883720930232558,2.4390243902439024,4.769321200361826,2.3757653853463183,0.8823529411764706,4.429015936040439,2.54176990529378,2.438026615792411,2.5087977709817024,34.649793658034966
12092,Niko Goodrum,,87,350,315,69,15,2,10,42,35,30,112,3,11,3,,0.22,0.292,0.373,0.664,0.289,80,,0.6,,575.0,12092,8,0.35555555555555557,0.08571428571428572,0,0,118,-0.21749724895367417,-0.2223702855068066,-0.0037781417367127035,-0.2261484272435193,2.0481927710843375,1.6470588235294117,1.3953488372093024,1.7073170731707317,1.8432882296325648,2.8851522550329385,2.3529411764705883,1.7852490152121288,1.630677437271519,2.186301195253957,1.6013626898555966,21.082889503723074
16572,Connor Joe,COL,111,431,377,97,22,2,14,55,51,46,92,5,1,0,,0.256,0.343,0.433,0.775,0.336,97,,0.5,,324.0,16572,1,0.2440318302387268,0.10672853828306264,0,0,165,0.031160387448547766,0.1279983389281425,0.000286869783626853,0.12828520871176935,3.6144578313253013,3.5294117647058822,3.565891472868217,2.682926829268293,5.264767678873144,4.277947911421433,0.29411764705882354,4.323393078599637,3.530598069296808,3.7205644511913722,3.508042492817186,38.312119227426095
18900,Leody Taveras,TEX,65,258,233,53,10,2,6,30,23,21,70,1,8,2,,0.226,0.292,0.369,0.661,0.286,81,,0.5,,549.9,18900,6,0.30042918454935624,0.08139534883720931,0,0,85,-0.12321282040534953,-0.17013976522400331,-0.003311602097401778,-0.1734513673214051,0.6024096385542169,0.23529411764705882,0.15503875968992248,0.7317073170731707,3.5345314603719267,2.5988990798167135,1.7647058823529411,2.7476464145130555,1.9139044050593765,2.3623879350950427,1.8848471270990945,18.53137213727252
12649,Alex Dickerson,,81,280,250,62,13,1,12,34,37,24,62,5,1,0,,0.249,0.323,0.453,0.776,0.331,108,,0.5,,600.7,12649,1,0.248,0.08571428571428572,0,0,113,-0.026457811857533153,-0.008550883876268234,0.0009302093006893775,-0.007620674575578856,1.0843373493975903,1.8823529411764706,0.8527131782945736,2.1951219512195124,5.143026665911793,2.8851522550329385,0.29411764705882354,3.735261973407081,2.790141682508426,3.9633810280160064,2.7769352375217804,27.602541909544996
15191,Chad Pinder,OAK,113,419,379,87,18,1,13,44,45,31,109,5,1,0,,0.23,0.295,0.385,0.681,0.295,90,,0.5,,566.2,15191,1,0.287598944591029,0.07398568019093078,0,0,146,-0.17879210386536615,-0.24706611457344652,-0.0036832646276563352,-0.25074937920110285,2.289156626506024,2.823529411764706,2.7906976744186047,2.4390243902439024,3.9281553482175893,2.1077964687655606,0.29411764705882354,2.180327306994538,1.4967610078413762,2.2221108015801385,1.4690215871136716,24.040698270504937
16337,Nick Gordon,MIN,77,286,262,62,14,2,5,33,26,18,69,3,8,2,,0.237,0.292,0.361,0.653,0.284,78,,0.5,,565.8,16337,6,0.2633587786259542,0.06293706293706294,0,0,95,-0.08855050299350076,-0.19018619125538705,-0.003820229069829817,-0.19400642032521687,0.963855421686747,0.5882352941176471,0.8527131782945736,0.4878048780487805,4.671828763538565,1.3755093664800213,1.7647058823529411,3.1014580103887064,1.805199984174606,2.170416111430974,1.7742709841053836,19.555997874618946
2396,Carlos Santana,KCR,124,525,448,102,19,2,16,58,58,70,83,3,2,1,,0.227,0.332,0.384,0.716,0.314,96,,0.5,,463.8,2396,1,0.18526785714285715,0.13333333333333333,0,0,173,-0.22500643057039582,0.0611094485515884,-0.004211928921302344,0.05689751963028605,3.9759036144578315,4.352941176470588,3.953488372093023,3.1707317073170733,7.06761030928252,6.041277007416962,0.29411764705882354,1.7085999123848554,3.1678841331255976,2.0225762624014094,3.1240116019992046,38.87914174400789
15905,Luis Torrens,SEA,80,306,277,64,13,1,11,33,36,24,75,2,0,0,,0.233,0.297,0.397,0.694,0.299,93,,0.5,,397.5,15905,0,0.27075812274368233,0.0784313725490196,0,0,112,-0.12494287362532219,-0.1810173699712203,-0.0016683581683563653,-0.18268572813957668,0.963855421686747,1.7647058823529411,1.0077519379844961,1.951219512195122,4.444821427075015,2.402450822315382,0.0,2.729987096371243,1.8549191414114585,2.9825998996274357,1.8351707773423556,21.937481918362195
3516,Eric Hosmer,SDP,133,541,489,127,21,1,14,63,59,44,102,3,6,2,,0.26,0.324,0.394,0.718,0.312,97,,0.5,,408.8,3516,4,0.2085889570552147,0.08133086876155268,0,0,192,0.0626635506665918,-0.047574166096797654,-0.003941232861134014,-0.05151539895793167,4.578313253012048,4.470588235294118,5.891472868217054,2.682926829268293,6.352133276416787,2.594625429397589,1.1764705882352942,4.644957973435466,2.5785327259710096,2.1247454731318625,2.5408030651030336,39.63556971748255
12434,Kevin Pillar,,86,317,296,72,16,1,11,37,38,14,65,5,5,2,,0.243,0.288,0.412,0.7,0.3,87,,0.5,,594.1,12434,3,0.2195945945945946,0.04416403785488959,0,0,123,-0.05964277211747415,-0.22768711438276856,-0.001101781445126071,-0.22878889582789463,1.4457831325301205,2.0,1.627906976744186,1.951219512195122,6.0144870710035185,0.13125917456157932,0.8823529411764706,3.3965303297857514,1.601846223019161,3.1964437826698755,1.5871582588720254,23.834987402557815
16375,Oscar Mercado,CLE,85,328,295,69,15,1,7,37,31,26,64,4,10,3,,0.235,0.302,0.371,0.674,0.294,85,,0.5,,589.1,16375,7,0.21694915254237288,0.07926829268292683,0,0,107,-0.11548000810591152,-0.14747999747919405,-0.004265573337925044,-0.1517455708171191,1.4457831325301205,1.1764705882352942,1.3953488372093024,0.975609756097561,6.0956476096254075,2.457920733673638,2.0588235294117645,2.8265782016686303,2.0367800202052684,2.0023291716124683,2.001613707929863,24.47290528819932
14523,Pedro Severino,MIL,80,299,270,63,11,1,9,33,33,24,71,3,1,0,,0.233,0.3,0.382,0.682,0.296,82,,0.5,,484.5,14523,1,0.26296296296296295,0.0802675585284281,0,0,103,-0.10934933272502834,-0.1396430427465789,-0.002888813466379425,-0.14253185621295833,0.963855421686747,1.411764705882353,0.9302325581395349,1.4634146341463414,4.683972145162203,2.524150694726806,0.29411764705882354,2.889156361534086,2.07927695329326,2.521961667754844,2.0511789911419274,21.81308178052693
19892,Pavin Smith,ARI,122,499,450,117,25,3,11,57,56,43,85,3,1,0,,0.259,0.326,0.404,0.73,0.316,95,,0.4,,421.5,19892,1,0.18888888888888888,0.08617234468937876,0,0,181,0.0606473411188746,-0.00016981151699235753,-0.002805014878222045,-0.0029748263952144027,3.855421686746988,4.117647058823529,5.116279069767442,1.951219512195122,6.9565192775859135,2.9155117716891374,0.29411764705882354,4.624377747675554,2.835589166053978,2.553589891701073,2.8019276310039958,38.022200460301555
9927,Brett Gardner,,88,334,291,65,12,3,6,39,28,36,72,3,4,1,,0.224,0.313,0.356,0.669,0.295,84,,0.4,,598.6,9927,3,0.24742268041237114,0.10778443113772455,0,0,101,-0.17633667158818978,-0.09236024869677673,-0.00513645281704983,-0.09749670151382656,1.6867469879518073,0.8235294117647058,1.0852713178294573,0.7317073170731707,5.160738476552126,4.347931032485175,0.8823529411764706,2.205390847964115,2.3356742151767955,1.6736318534165622,2.2934461215079556,23.22642052289834
14111,Eric Haase,DET,88,335,303,64,13,2,15,38,44,26,113,3,1,0,,0.212,0.279,0.421,0.7,0.299,88,,0.4,,306.1,14111,1,0.37293729372937295,0.07761194029850746,0,0,126,-0.2578382808075874,-0.2970824383675019,-0.0011077270501601566,-0.2981901654176621,1.5662650602409638,2.7058823529411766,1.0077519379844961,2.926829268292683,1.3100271698460109,2.348139983731776,0.29411764705882354,1.3734725984794018,1.2255408160572618,3.1941997242477846,1.2138133344546524,19.16603989333503
15730,Tyler Wade,LAA,97,290,261,57,11,1,4,33,21,24,76,3,14,3,,0.217,0.288,0.317,0.606,0.268,67,,0.4,,468.3,15730,11,0.29118773946360155,0.08275862068965517,0,0,82,-0.185711780215414,-0.19563670223851082,-0.0063926469375379935,-0.2020293491760488,0.963855421686747,0.0,0.46511627906976744,0.24390243902439024,3.8180533240145476,2.6892548566091024,3.235294117647059,2.1096955109936006,1.7756438608527247,1.1995046654009636,1.7311115464881006,18.231432021787
16909,Colin Moran,,104,405,362,90,16,1,13,46,48,37,97,3,1,0,,0.248,0.32,0.406,0.726,0.314,97,,0.4,,576.9,16909,1,0.26795580110497236,0.09135802469135802,0,0,147,-0.03295930198308761,-0.04109846524117944,-0.0020164785818144737,-0.04311494382299391,2.5301204819277108,3.176470588235294,3.0232558139534884,2.4390243902439024,4.530794935131434,3.2592114849451193,0.29411764705882354,3.6688987649244917,2.613648078215392,2.8512083017591223,2.58599340968842,30.972743896083198
14350,Raimel Tapia,COL,126,519,477,134,27,5,6,66,48,36,79,2,18,5,,0.28,0.332,0.395,0.727,0.315,83,,0.4,,262.3,14350,13,0.16561844863731656,0.06936416184971098,0,0,189,0.25953877134954895,0.04298048678761934,-0.003518098552010296,0.03946238823560905,4.9397590361445785,3.176470588235294,6.434108527131783,0.7317073170731707,7.670442103149211,1.8014886117288282,3.823529411764706,6.654539017615647,3.069577418167571,2.2844496755840997,3.030219113025596,43.61629081962049
13769,Adalberto Mondesi,KCR,120,494,459,106,20,5,17,69,48,26,148,3,40,6,,0.23,0.273,0.403,0.677,0.288,79,,0.4,,61.2,13769,34,0.3224400871459695,0.05263157894736842,0,0,187,-0.20061841462251095,-0.46345348419249977,-0.00238795571531375,-0.4658414399078135,5.301204819277109,3.176470588235294,4.263565891472868,3.4146341463414633,2.859250477069047,0.6924761112714062,10.0,1.957537764411228,0.3233716134230086,2.7110011428132874,0.3119313836923225,35.011443938007034
18839,Josh Naylor,CLE,83,320,291,74,16,1,9,35,37,24,56,3,1,0,,0.255,0.316,0.41,0.726,0.313,97,,0.4,,586.8,18839,1,0.19243986254295534,0.075,0,0,119,0.006722682150583914,-0.064076476037217,-0.001475265742274301,-0.0655517417794913,1.2048192771084338,1.8823529411764706,1.7829457364341086,1.4634146341463414,6.8475775851552925,2.1750241857465333,0.29411764705882354,4.073948028279492,2.489046747646201,3.0554790570062504,2.465294398175359,27.734020237933308
15679,Rowdy Tellez,MIL,114,433,388,97,21,1,18,51,59,36,89,6,1,0,,0.249,0.319,0.445,0.764,0.326,101,,0.4,,319.6,15679,1,0.22938144329896906,0.08314087759815242,0,0,174,-0.024453836520699213,-0.04350204794082435,0.0011294835931988656,-0.042372564347625485,3.1325301204819276,4.470588235294118,3.565891472868217,3.658536585365854,5.714232559062541,2.7145903169133394,0.29411764705882354,3.755717319874432,2.600614330204424,4.0385934163008725,2.5899870485765666,36.53539905200111
17273,Jorge Mateo,BAL,105,360,335,75,16,4,7,41,30,19,105,3,13,3,,0.225,0.272,0.359,0.631,0.273,69,,0.4,,452.7,17273,10,0.31343283582089554,0.05277777777777778,0,0,120,-0.1977347870807611,-0.3707257799662911,-0.005108996523981668,-0.37583477649027275,1.927710843373494,1.0588235294117647,1.8604651162790697,0.975609756097561,3.1355874198615705,0.7021659679673222,2.9411764705882355,1.9869720590181066,0.8261999665720272,1.683994722350132,0.7961232601423206,17.894829111661604
21501,Trevor Larnach,MIN,94,386,340,80,16,1,11,45,41,37,118,6,1,0,,0.235,0.319,0.387,0.706,0.308,95,,0.3,,539.1,21501,1,0.34705882352941175,0.09585492227979274,0,0,131,-0.12233181353606959,-0.05544543471560637,-0.0033254180801244315,-0.0587708527957308,2.4096385542168677,2.3529411764705883,2.248062015503876,1.951219512195122,2.103962753645873,3.55725965048881,0.29411764705882354,2.7566391902323963,2.535849721255031,2.357173348486869,2.501772268106112,25.06863583766037
19901,Gavin Sheets,CHW,110,419,376,89,17,1,16,49,51,36,96,4,1,0,,0.237,0.308,0.413,0.721,0.312,98,,0.3,,492.7,19901,1,0.2553191489361702,0.08591885441527446,0,0,156,-0.12372563424772332,-0.14023331690455887,-0.0014258083492770801,-0.14165912525383595,2.891566265060241,3.5294117647058822,2.945736434108527,3.1707317073170733,4.918479668401671,2.8987107861887647,0.29411764705882354,2.742411926529994,2.0760761128838023,3.0741458333315865,2.05587385732948,30.597262002915848
19864,Riley Adams,WSN,79,281,247,52,11,1,8,30,30,26,99,7,0,0,,0.21,0.299,0.362,0.661,0.292,79,,0.3,,587.6,19864,0,0.4008097165991903,0.09252669039145907,0,0,89,-0.21612290640695697,-0.12403637538095924,-0.0037277525996090577,-0.1277641279805683,0.6024096385542169,1.0588235294117647,0.07751937984496124,1.2195121951219512,0.45491834184820057,3.3366690345554924,0.0,1.7992774577988209,2.163906190208855,2.205319641122976,2.130622154261682,15.048977562728922
17766,DJ Stewart,BAL,81,316,270,58,12,1,12,37,35,38,83,5,2,0,,0.216,0.321,0.4,0.721,0.314,97,,0.3,,600.3,17766,2,0.3074074074074074,0.12025316455696203,0,0,108,-0.21148523544574083,-0.04042206092481071,-0.0018674544391723003,-0.04228951536398301,1.4457831325301205,1.6470588235294117,0.5426356589147286,2.1951219512195124,3.3204438657079764,5.174341474167173,0.5882352941176471,1.846615947734094,2.6173159709050764,2.907454702331282,2.590433811534999,24.875440632692023
21622,Jake McCarthy,ARI,78,293,265,62,13,3,6,36,27,22,80,4,11,2,,0.233,0.299,0.374,0.673,0.293,80,,0.3,,600.2,21622,9,0.3018867924528302,0.07508532423208192,0,0,99,-0.10402606294974137,-0.14052355658142335,-0.003266110459049232,-0.14378966704047258,1.3253012048192772,0.7058823529411765,0.8527131782945736,0.7317073170731707,3.489812944445215,2.180679358084423,2.6470588235294117,2.943493022066399,2.074502249495788,2.3795579108324976,2.044412583393114,21.37512094497505
27459,Yoshi Tsutsugo,PIT,119,464,402,90,21,1,16,51,56,55,120,3,1,0,,0.224,0.32,0.403,0.723,0.315,96,,0.3,,383.4,27459,1,0.29850746268656714,0.11853448275862069,0,0,161,-0.23411952225931842,-0.06316850391692719,-0.002667647676554863,-0.06583615159348205,3.1325301204819276,4.117647058823529,3.0232558139534884,3.1707317073170733,3.5934887077379907,5.060429616697617,0.29411764705882354,1.6155790830067063,2.4939703476615405,2.6054365959562427,2.4637644123244433,31.570951111019383
16417,Sergio Alcántara,CHC,75,269,239,54,10,1,4,27,22,26,66,1,3,1,,0.227,0.305,0.334,0.639,0.283,74,,0.3,,601.0,16417,2,0.27615062761506276,0.09665427509293681,0,0,78,-0.13372925893143095,-0.12577087384510466,-0.005281672579936114,-0.13105254642504077,0.24096385542168675,0.11764705882352941,0.23255813953488372,0.24390243902439024,4.279382687067522,3.6102396516772983,0.5882352941176471,2.64030108460822,2.1545006407719995,1.6188213454714928,2.1129320695865554,17.839484266105224
13675,Tyrone Taylor,MIL,107,380,346,82,16,2,14,45,46,26,83,5,5,1,,0.236,0.297,0.415,0.711,0.306,88,,0.3,,474.2,13675,4,0.2398843930635838,0.06842105263157895,0,0,144,-0.11250806703573812,-0.19966142876389203,-0.0012300894537264906,-0.20089151821761853,2.4096385542168677,2.9411764705882355,2.4031007751937983,2.682926829268293,5.392008506073406,1.7389806344303198,1.1764705882352942,2.856913946402391,1.7538192440618712,3.1480163029313477,1.7372325211573814,28.240284372559202
20056,Alan Trejo,COL,78,251,234,57,13,1,7,27,28,13,63,2,2,1,,0.242,0.286,0.395,0.681,0.292,68,,0.2,,999.0,20056,1,0.2692307692307692,0.05179282868525897,0,0,93,-0.04608307340283613,-0.18345047180844398,-0.0017539215592606294,-0.1852043933677046,0.24096385542168675,0.8235294117647058,0.46511627906976744,0.975609756097561,4.4916796954955815,0.6368849015418494,0.29411764705882354,3.5349393860763474,1.841725321936855,2.9503055835938965,1.8216215889083915,18.076493426965467
19627,Brent Rooker,MIN,77,309,273,60,14,1,12,37,38,28,103,6,1,0,,0.221,0.306,0.41,0.716,0.309,95,,0.2,,600.0,19627,1,0.3772893772893773,0.09061488673139159,0,0,112,-0.18603089072644075,-0.1260723365239136,-0.0013154367577804527,-0.12738777328169404,1.4457831325301205,2.0,0.6976744186046512,2.1951219512195124,1.1765079171522022,3.2099573266375083,0.29411764705882354,2.1064382273611892,2.1528659191579327,3.1158035448744226,2.132646758673617,20.52691684326998
17278,Bobby Bradley,CLE,106,431,383,83,17,1,21,50,61,39,151,5,1,0,,0.216,0.295,0.435,0.731,0.312,97,,0.2,,442.2,17278,1,0.39425587467362927,0.09048723897911833,0,0,165,-0.27873318453733864,-0.2451192290400417,-0.0002332278680676203,-0.2453524569081093,3.0120481927710845,4.705882352941177,2.4806201550387597,4.390243902439025,0.6559861899511432,3.2014970097962556,0.29411764705882354,1.1601902854000048,1.5073182545100037,3.5242632322399654,1.4980543923847323,26.43022161453097
12180,Jorge Alfaro,SDP,97,364,335,81,14,1,10,41,39,18,114,8,6,2,,0.243,0.296,0.382,0.678,0.294,86,,0.2,,404.0,12180,4,0.3402985074626866,0.04945054945054945,0,0,127,-0.07677773136576804,-0.21413987089832776,-0.003697830873973351,-0.2178377017723011,1.927710843373494,2.1176470588235294,2.3255813953488373,1.7073170731707317,2.311365101684016,0.4816418666789512,1.1764705882352942,3.2216272151189083,1.6753079590540838,2.216613041883934,1.6460703326875799,20.80735247605936
10815,Jurickson Profar,SDP,121,449,394,92,19,2,9,52,42,44,69,7,9,2,,0.233,0.32,0.362,0.681,0.301,90,,0.2,,508.0,10815,7,0.1751269035532995,0.09799554565701558,0,0,142,-0.1542988695623193,-0.06510580484470618,-0.005765696950115362,-0.07087150179482155,3.253012048192771,2.4705882352941178,3.1782945736434107,1.4634146341463414,7.378728541782401,3.6991372134428935,2.0588235294117645,2.430339163211482,2.4834650747962406,1.4361353180325749,2.4366766882605124,32.28861502021451
4062,Dexter Fowler,,75,281,243,53,11,2,7,32,27,33,74,4,3,1,,0.217,0.317,0.364,0.681,0.3,88,,0.2,,999.0,4062,2,0.3045267489711934,0.11743772241992882,0,0,89,-0.17495993075108407,-0.03276639981875107,-0.0033743484747632557,-0.036140748293514324,0.8433734939759037,0.7058823529411765,0.15503875968992248,0.975609756097561,3.408820698635566,4.987737855197669,0.5882352941176471,2.219443770822557,2.658829815104607,2.338705477924329,2.6235111743952695,21.505188448902206
20493,Seth Beer,ARI,82,297,263,66,15,1,9,34,37,21,67,11,1,0,,0.25,0.33,0.422,0.751,0.325,100,,0.2,,538.6,20493,1,0.25475285171102663,0.0707070707070707,0,0,110,-0.011885408480494242,0.01780425395098706,-0.0008397350269236936,0.016964518924063365,1.0843373493975903,1.8823529411764706,1.1627906976744187,1.4634146341463414,4.935853319725515,1.8904947573119129,0.29411764705882354,3.884008095407897,2.9330559351719634,3.2953483463559174,2.909191567458773,25.734965290885626
16725,Jose Trevino,TEX,80,294,276,61,12,0,6,25,28,14,57,1,1,0,,0.222,0.261,0.33,0.59,0.256,60,,0.2,,588.1,16725,1,0.20652173913043478,0.047619047619047616,0,0,91,-0.18100988045627875,-0.36497629777424434,-0.005864638570419023,-0.37084093634466336,0.0,0.8235294117647058,0.7751937984496124,0.7317073170731707,6.415554253672009,0.36025245312571946,0.29411764705882354,2.1576896089548154,0.8573773011799658,1.398791637269245,0.8229876803861523,14.637201108934219
18819,Andy Ibáñez,TEX,82,325,296,73,15,1,9,34,35,23,53,3,2,1,,0.247,0.304,0.392,0.696,0.301,90,,0.1,,591.0,18819,1,0.17905405405405406,0.07076923076923076,0,0,117,-0.039323508542377095,-0.12981340908986283,-0.0023209372596317834,-0.1321343463494946,1.0843373493975903,1.6470588235294117,1.7054263565891472,1.4634146341463414,7.258245974559737,1.8946146404385678,0.29411764705882354,3.6039368625660884,2.1325794538232765,2.736296016765803,2.1071125145061176,25.927140273380903
4940,Jason Heyward,CHC,100,387,342,81,14,2,9,42,37,37,74,4,4,1,,0.236,0.316,0.371,0.686,0.3,85,,0.1,,598.4,4940,3,0.21637426900584794,0.09560723514211886,0,0,126,-0.11234422754231033,-0.07919289533714347,-0.0045053155446772575,-0.08369821088182072,2.0481927710843375,1.8823529411764706,2.3255813953488373,1.4634146341463414,6.113284683712905,3.540843288861557,0.8823529411764706,2.858586319081586,2.407075946303492,1.9118429191438535,2.3676752598584674,27.801203099894316
19961,Colton Welker,COL,81,286,260,70,16,1,8,33,35,21,60,2,1,0,,0.269,0.327,0.425,0.752,0.322,87,,0.1,,591.3,19961,1,0.23076923076923078,0.07342657342657342,0,0,112,0.08552903935261646,-0.007812692378827979,-0.00016445094332318,-0.007977143322151159,0.963855421686747,1.6470588235294117,1.4728682170542635,1.2195121951219512,5.671656091177123,2.070739644103075,0.29411764705882354,4.878354804534633,2.794144624434616,3.5502218077480006,2.7750176098179526,27.337546886266594
13185,Orlando Arcia,ATL,72,263,243,60,10,1,7,30,28,18,47,1,4,1,,0.248,0.299,0.384,0.683,0.294,80,,0.1,,600.2,13185,3,0.1934156378600823,0.06844106463878327,0,0,93,-0.03117665346168974,-0.12664098200820817,-0.002552729747395288,-0.12919371175560346,0.6024096385542169,0.8235294117647058,0.6976744186046512,0.975609756097561,6.817641397271132,1.740307002647251,0.8823529411764706,3.6870949435223355,2.1497823631184567,2.648810238386468,2.1229316919748435,23.148143803118092
21558,Matt Vierling,PHI,97,346,317,79,16,2,9,40,36,23,81,4,6,2,,0.248,0.304,0.39,0.694,0.3,85,,0.1,,566.6,21558,4,0.2555205047318612,0.06647398843930635,0,0,126,-0.025324275166638266,-0.12679831475590486,-0.002333543460519283,-0.12913185821642414,1.8072289156626506,1.7647058823529411,2.1705426356589146,1.4634146341463414,4.912302196164395,1.6099319071043643,1.1764705882352942,3.746832418072504,2.148929205293825,2.731538039888768,2.1232644337970945,25.65516085637709
15794,Yonathan Daza,COL,77,284,263,73,15,2,3,32,27,16,50,2,3,1,,0.275,0.319,0.381,0.699,0.304,76,,0.1,,598.5,15794,2,0.19011406844106463,0.056338028169014086,0,0,101,0.13130961026357468,-0.03238391575500765,-0.0026808138393473735,-0.035064729594355026,0.8433734939759037,0.7058823529411765,1.7054263565891472,0.0,6.918931520832899,0.9381344500411043,0.5882352941176471,5.345654687045305,2.6609038859929433,2.600467271836701,2.6292996293080386,24.93630894268087
17710,Matt Beaty,LAD,89,287,257,64,13,1,8,35,33,21,54,6,2,1,,0.25,0.32,0.399,0.719,0.312,97,,0.1,,585.1,17710,1,0.21011673151750973,0.07317073170731707,0,0,103,-0.02175250115325489,-0.05023587462950618,-0.0017413097113080922,-0.051977184340814275,1.2048192771084338,1.411764705882353,1.0077519379844961,1.2195121951219512,6.305262093527523,2.053782808063488,0.29411764705882354,3.7832908881963268,2.564099256176486,2.9550656918509652,2.5383188853482763,25.337785386319126
