playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,-1.3,InterSD,InterSK,IntraSD,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
19958,Carter Kieboom,WSN,123,497,433,104,19,1,13,57,52,53,117,9,2,1,,0.241,0.333,0.38,0.713,0.314,94,,1.2,,499.8,,3.78,-1.19,0.11,19958,1,0.2702078521939954,0.10663983903420524,0,0,164,-0.12889891865701664,0.05309157623544225,-0.00510364500445748,0.04798793123098477,3.6363636363636362,3.4482758620689653,4.108527131782946,2.5,4.484564086894038,4.149545512115143,0.5555555555555556,3.114437640742526,2.916140599864885,1.6735491632037913,2.889133982425843,33.47609317101733
20325,Alex Kirilloff,MIN,119,498,459,125,25,2,19,58,66,31,105,4,4,2,,0.271,0.321,0.46,0.781,0.332,111,,1.2,,175.8,,4.72,-0.84,0.57,20325,2,0.22875816993464052,0.06224899598393574,0,0,211,0.15362619744638262,-0.058026442893960306,0.0019085953131977584,-0.05611784758076255,3.75,5.057471264367816,5.736434108527132,4.0,5.673666405794648,1.47160760496563,0.8333333333333334,5.852100967952943,2.3499847363161086,4.421581373749848,2.3643578547340316,41.51053764974149
11489,Michael A. Taylor,KCR,129,472,432,103,21,2,13,51,49,31,132,4,12,4,,0.238,0.294,0.385,0.679,0.291,82,,1.2,,469.0,,3.39,0.1,0.9,11489,8,0.3055555555555556,0.06567796610169492,0,0,167,-0.1436172577603756,-0.2959614299141877,-0.004426257165015213,-0.30038768707920294,2.9545454545454546,3.103448275862069,4.0310077519379846,2.5,3.470514430926995,1.6784648852031696,2.5,2.9718171978012125,1.1376855151787248,1.939011200654612,1.133043109798592,27.419537821908815
sa3011443,Bryson Stott,PHI,78,316,283,70,14,1,9,36,33,30,74,1,5,2,,0.247,0.321,0.396,0.717,0.312,92,,1.2,,478.5,,3.35,-2.56,0.98,sa3011443,3,0.26148409893992935,0.0949367088607595,0,0,113,-0.04559728935531471,-0.0475780112061841,-0.0022557551015015,-0.0498337663076856,1.25,1.264367816091954,1.4728682170542635,1.5,4.734829822564074,3.4435382869699716,1.1111111111111112,3.9216289403389943,2.403220394324325,2.7896109110745226,2.3960346345845447,26.28721013411376
2829,Manny Piña,ATL,74,254,228,53,10,0,10,29,32,20,54,5,0,0,,0.233,0.307,0.414,0.722,0.312,92,,1.1,,551.8,,1.58,-1.0,0.91,2829,0,0.23684210526315788,0.07874015748031496,0,0,93,-0.1069565980831022,-0.09707827622119636,-0.0014347609789160942,-0.09851303720011245,0.45454545454545453,1.1494252873563218,0.15503875968992248,1.75,5.441755671598054,2.4664593236876127,0.2777777777777778,3.327058335063789,2.1510122870790807,3.1113509244413344,2.150652297798204,22.435076119037554
14813,Kyle Farmer,CIN,122,438,404,103,21,1,12,49,51,21,87,10,3,2,,0.255,0.306,0.405,0.711,0.307,86,,1.1,,502.0,,2.94,-0.83,0.51,14813,1,0.21534653465346534,0.04794520547945205,0,0,162,-0.0026115310770846722,-0.17087931181455351,-0.0030069295478084568,-0.17388624136236197,2.727272727272727,3.3333333333333335,4.0310077519379846,2.25,6.058417403722874,0.6087120126358153,0.5555555555555556,4.338160170035305,1.774989663885152,2.495232583938001,1.770711254529947,29.943392456846695
15279,Garrett Cooper,MIA,108,434,385,102,18,1,15,54,54,42,111,6,2,1,,0.265,0.344,0.435,0.78,0.338,115,,1.1,,500.9,,3.68,1.29,0.56,15279,1,0.2883116883116883,0.0967741935483871,0,0,167,0.07405247335167675,0.13642086053601288,-0.00036344640301738673,0.1360574141329955,3.2954545454545454,3.67816091954023,3.953488372093023,3.0,3.965203929345745,3.5543870467746097,0.5555555555555556,5.0810330032063735,3.340710469645866,3.5311892113273085,3.3330743931566476,37.288257446099905
2136,David Peralta,ARI,128,516,469,126,25,5,12,58,62,40,95,4,2,1,,0.269,0.33,0.418,0.749,0.323,99,,1.1,,486.4,,1.72,0.35,0.66,2136,1,0.2025586353944563,0.07751937984496124,0,0,197,0.12291231178790385,0.013874162192140105,-0.001696109185293282,0.012178053006846823,3.75,4.597701149425287,5.813953488372093,2.25,6.425274755429669,2.392814254540988,0.5555555555555556,5.554483964682416,2.716324502639655,3.0089309763564547,2.7086236453238075,39.77366229232592
11200,Kole Calhoun,TEX,108,445,392,90,17,1,19,54,55,43,103,5,3,1,,0.231,0.313,0.426,0.738,0.317,101,,1.1,,493.3,,3.69,2.35,0.4,11200,2,0.2627551020408163,0.09662921348314607,0,0,166,-0.2002214399179303,-0.14045683200102355,-0.0011722219444157411,-0.1416290539454393,3.2954545454545454,3.793103448275862,3.0232558139534884,4.0,4.698367474671083,3.545640927399263,0.8333333333333334,2.423323684032469,1.929994814850507,3.2142375470683633,1.9333131974393025,32.69002478647821
10071,Jonathan Villar,,111,448,402,99,16,2,13,55,42,39,115,3,16,6,,0.246,0.317,0.391,0.708,0.308,93,,1.1,,280.0,,5.13,0.12,1.24,10071,10,0.2860696517412935,0.08705357142857142,0,0,158,-0.07186697171428502,-0.10466658126593309,-0.0036279363737054537,-0.10829451763963854,3.409090909090909,2.2988505747126435,3.7209302325581395,2.5,4.029523140968043,2.967977312986677,3.0555555555555554,3.667076187636828,2.1123492202863634,2.2518657449212016,2.1013458377079353,32.1145647164243
12147,Nick Ahmed,ARI,131,517,472,113,26,3,11,56,53,38,107,3,7,2,,0.239,0.298,0.373,0.672,0.291,78,,1.1,,571.7,,2.66,-0.53,0.52,12147,5,0.2266949152542373,0.0735009671179884,0,0,178,-0.14662407860440152,-0.271868532039643,-0.00567184829407108,-0.2775403803337141,3.522727272727273,3.5632183908045976,4.8062015503875966,2.0,5.732856749151172,2.1503980482088285,1.6666666666666667,2.942681157544993,1.2604409018246159,1.45087554232616,1.2482117517215872,30.34427803136349
10847,Andrelton Simmons,,109,417,385,96,17,1,4,41,35,27,55,3,3,1,,0.25,0.303,0.332,0.636,0.28,75,,1.1,,593.7,,2.76,-0.63,0.85,10847,2,0.14285714285714285,0.06474820143884892,0,0,127,-0.04543153027983249,-0.1913546930387089,-0.008329046645117966,-0.19968373968382686,1.8181818181818181,1.4942528735632183,3.488372093023256,0.25,8.137982292576705,1.622375568932609,0.8333333333333334,3.923235142818826,1.6706658356773045,0.40954405228841073,1.6406712949062385,25.288614305301717
11342,Jesús Aguilar,MIA,127,509,449,114,21,0,21,58,75,49,100,4,0,0,,0.255,0.329,0.442,0.771,0.33,110,,1.1,,297.1,,3.97,1.75,0.59,11342,0,0.22271714922049,0.0962671905697446,0,0,198,-0.012173043663871175,0.001544170826278668,0.00021836026061572422,0.0017625310868943922,3.75,6.091954022988506,4.883720930232558,4.5,5.846970309423531,3.523801403379486,0.2777777777777778,4.245509283903376,2.653502136258566,3.7591938688329347,2.656121110657355,42.188550843454095
23378,Jose Barrero,CIN,76,293,267,68,15,1,9,35,35,19,74,6,7,2,,0.256,0.319,0.421,0.739,0.32,94,,1.1,,423.9,,9.21,-0.04,1.14,23378,5,0.27715355805243447,0.06484641638225255,0,0,112,-0.0032380271680565453,-0.056115970912917756,-0.001036238004357759,-0.057152208917275515,1.1363636363636365,1.4942528735632183,1.317829457364341,1.5,4.285306710420244,1.628300518807773,1.6666666666666667,4.332089434107295,2.3597187553589904,3.267528397134559,2.359143848912213,25.347200298698937
22458,Taylor Walls,TBR,87,338,295,67,15,2,6,38,31,38,90,2,10,4,,0.227,0.318,0.354,0.672,0.297,86,,1.1,,569.8,,3.02,-0.38,1.16,22458,6,0.3050847457627119,0.11242603550295859,0,0,104,-0.168434770831849,-0.0693258709521749,-0.005142248821462636,-0.07446811977363754,1.4772727272727273,1.0344827586206897,1.2403100775193798,0.75,3.4840209522298258,4.498605674012546,1.9444444444444444,2.7313359395492123,2.29241317861532,1.658420683891253,2.2718578523962067,23.383164288551605
14712,Manuel Margot,TBR,116,443,402,102,20,3,11,53,48,36,74,2,14,6,,0.255,0.317,0.397,0.714,0.31,94,,1.1,,383.1,,3.12,-0.46,1.07,14712,8,0.18407960199004975,0.08126410835214447,0,0,161,-0.01232653690186325,-0.09341934390957873,-0.003032532025581236,-0.09645187593515997,3.1818181818181817,2.9885057471264367,3.953488372093023,2.0,6.955398516927561,2.6187200885440323,2.5,4.244021937169672,2.1696548618728047,2.485199209381193,2.1610421939165163,35.25784910884941
10047,Wil Myers,SDP,138,527,469,114,24,2,20,63,67,53,150,3,8,4,,0.243,0.322,0.43,0.752,0.324,104,,1.1,,286.9,,3.25,0.34,0.39,10047,4,0.31982942430703626,0.10056925996204934,0,0,202,-0.11212406328217628,-0.049167414905043616,-0.0007167909558346564,-0.04988420586087827,4.318181818181818,5.172413793103448,4.883720930232558,4.25,3.0610278074622785,3.783329583364583,1.3888888888888888,3.2769856896110436,2.39512224579085,3.3927167448149893,2.39578037902151,38.31816788047197
13769,Adalberto Mondesi,KCR,120,494,459,113,22,5,16,66,55,24,144,3,43,8,,0.245,0.285,0.423,0.708,0.302,89,,1.1,,61.2,,5.05,0.12,2.88,13769,35,0.3137254901960784,0.048582995951417005,0,0,193,-0.08187143186645929,-0.3864363189796771,-0.0016238691264948701,-0.388060188106172,4.659090909090909,3.793103448275862,4.8062015503875966,3.25,3.236136561260224,0.6471875892262301,10.0,3.570133147510365,0.6767081746026639,3.0372411881399772,0.6911038042276165,38.36690637272145
5827,Wilmer Flores,SFG,111,412,373,100,19,1,16,51,53,32,56,4,1,1,,0.267,0.329,0.449,0.778,0.333,110,,1.1,,423.6,,2.29,-0.98,0.66,5827,0,0.15013404825737264,0.07766990291262135,0,0,169,0.09545545562339997,0.01598198104914017,0.0010853178962222931,0.017067298945362464,2.9545454545454546,3.5632183908045976,3.798449612403101,3.25,7.929223512914872,2.4018947630668332,0.2777777777777778,5.288427519015675,2.727064020987256,4.098946558401671,2.73326934300008,39.022816952917324
18126,LaMonte Wade Jr.,SFG,118,458,399,97,19,2,16,58,54,48,97,7,6,2,,0.243,0.333,0.423,0.756,0.328,106,,1.0,,322.6,,3.05,0.24,0.36,18126,4,0.24310776942355888,0.10480349344978165,0,0,168,-0.09641873947328627,0.03204268743131622,-0.0013829898551343534,0.030659697576181866,3.75,3.67816091954023,3.565891472868217,3.25,5.262007230199477,4.038765470258635,1.3888888888888888,3.429169996714654,2.8088947012157712,3.131639549657186,2.8017858691808524,37.10520409852391
11899,Joc Pederson,,113,446,396,94,18,2,21,58,59,39,105,8,2,2,,0.236,0.316,0.449,0.765,0.327,101,,1.0,,467.6,,3.49,-2.41,0.36,11899,0,0.26515151515151514,0.08744394618834081,0,0,179,-0.14087025208420756,-0.0930819673828076,0.0010633378878284194,-0.09201862949497919,3.75,4.252873563218391,3.3333333333333335,4.5,4.629619531824485,2.991527200651504,0.2777777777777778,2.998435633722965,2.171373824290887,4.090332796134803,2.18338929055741,35.178662951511555
16572,Connor Joe,COL,111,431,373,99,21,1,15,55,55,48,91,5,2,1,,0.266,0.355,0.449,0.804,0.348,104,,1.0,,324.0,,4.29,-0.47,0.56,16572,1,0.24396782841823056,0.11136890951276102,0,0,167,0.07549375293501859,0.1895076051654898,0.0006860838424546656,0.19019368900794448,3.409090909090909,3.793103448275862,3.7209302325581395,3.0,5.237333985696509,4.434833112662963,0.5555555555555556,5.094998976617842,3.611191998961951,3.9424904203343485,3.6059643808287776,40.40549302058287
10231,José Iglesias,,102,403,380,103,22,2,7,45,42,16,57,5,4,2,,0.272,0.308,0.39,0.698,0.302,86,,1.0,,587.1,,2.15,-0.16,1.05,10231,2,0.15,0.03970223325062035,0,0,150,0.11950332820864773,-0.14556913495055723,-0.0033155066207087303,-0.14888464157126596,2.272727272727273,2.2988505747126435,4.0310077519379846,1.0,7.933069069382327,0.11144351574847983,0.8333333333333334,5.521450974707194,1.9039471916675779,2.3743040793014805,1.8967392509987777,30.17687301451707
7739,Travis d'Arnaud,ATL,110,437,396,99,19,0,15,48,57,34,103,3,0,0,,0.251,0.314,0.417,0.731,0.315,94,,1.0,,219.3,,2.68,-0.46,0.45,7739,0,0.2601010101010101,0.07780320366132723,0,0,163,-0.04151788440007187,-0.12959233950886606,-0.0021159378780639115,-0.13170827738692997,2.6136363636363638,4.022988505747127,3.7209302325581395,3.0,4.77450766943667,2.409936311807114,0.2777777777777778,3.961158301469215,1.9853503384380313,2.844403989490307,1.9833218210286276,31.594011311389377
16939,Lane Thomas,WSN,119,454,403,97,21,3,14,60,53,46,120,4,10,4,,0.241,0.324,0.413,0.737,0.32,98,,1.0,,251.5,,2.18,0.24,0.65,16939,6,0.2977667493796526,0.1013215859030837,0,0,166,-0.11660387396670857,-0.03320007655629453,-0.002126798942371666,-0.0353268754986662,3.977272727272727,3.5632183908045976,3.565891472868217,2.75,3.6939585438946727,3.8287146677106128,1.9444444444444444,3.233576404117994,2.476477207859459,2.840147638708464,2.469160930458776,34.342862428139966
19294,Nick Solak,TEX,109,450,405,104,18,1,12,52,47,33,92,8,7,3,,0.257,0.323,0.393,0.716,0.313,99,,1.0,,451.9,,3.07,-1.13,0.68,19294,4,0.2271604938271605,0.07333333333333333,0,0,160,0.012160582256864894,-0.04541208948359854,-0.0034900109702462045,-0.04890210045384474,3.0681818181818183,2.8735632183908044,4.108527131782946,2.25,5.719500300307262,2.1402853124372108,1.3888888888888888,4.481301684310266,2.4142559517688964,2.3059174365616437,2.4007309732956297,33.15115271592536
5913,Leury García,CHW,122,490,446,117,20,3,8,59,45,31,103,5,8,2,,0.263,0.315,0.372,0.687,0.3,88,,1.0,,500.1,,3.58,0.66,0.89,5913,6,0.23094170403587444,0.06326530612244897,0,0,167,0.061912448100465145,-0.13506315539116298,-0.005621931611786979,-0.14068508700294996,3.8636363636363638,2.6436781609195403,5.116279069767442,1.25,5.611025504305234,1.5329178946184514,1.9444444444444444,4.963396375426043,1.9574760610307715,1.4704374290480018,1.938071543444709,32.29136284664099
13675,Tyrone Taylor,MIL,107,380,346,85,16,2,15,47,52,26,83,7,7,2,,0.247,0.311,0.44,0.75,0.322,99,,1.0,,474.2,,3.87,-0.2,0.62,13675,5,0.2398843930635838,0.06842105263157895,0,0,150,-0.06674456059662659,-0.11851806660956865,-0.00034586781967543834,-0.11886393442924409,2.5,3.4482758620689653,2.635658914728682,3.0,5.354478971728224,1.843945306303734,1.6666666666666667,3.7167122598456297,2.0417747112409255,3.5380780957709606,2.048067550199614,31.793658338553403
16153,Austin Slater,SFG,93,310,272,68,13,2,10,40,32,31,81,5,12,3,,0.251,0.338,0.418,0.756,0.33,107,,0.9,,553.2,,5.58,1.31,1.34,16153,9,0.2977941176470588,0.1,0,0,115,-0.029237734602755028,0.04256988342489221,-0.0008706818589793164,0.04169920156591289,1.7045454545454546,1.1494252873563218,1.317829457364341,1.75,3.693173407110428,3.748988202876087,2.7777777777777777,4.080152733597723,2.862531670135722,3.332408321316327,2.8574337709735596,29.27426608305374
13359,Tyler Naquin,CIN,120,470,430,112,23,2,18,58,63,31,113,4,5,2,,0.261,0.314,0.447,0.762,0.325,97,,0.9,,354.5,,2.58,0.04,0.36,13359,3,0.2627906976744186,0.06595744680851064,0,0,193,0.04403706696612941,-0.12568628114913438,0.0008767467462956757,-0.1248095344028387,3.75,4.712643678160919,4.728682170542636,3.75,4.697346312429251,1.6953249384860325,1.1111111111111112,4.790184251610934,2.0052520416995923,4.017209451254062,2.0180969859661957,37.275850941260735
18363,Victor Robles,WSN,116,435,385,90,21,2,9,50,39,31,104,13,12,5,,0.235,0.311,0.368,0.68,0.298,83,,0.9,,463.4,,3.22,-0.2,1.09,18363,7,0.2701298701298701,0.07126436781609195,0,0,142,-0.16491553391133618,-0.15350372119694033,-0.005341946554330235,-0.15884566775127057,2.840909090909091,1.9540229885057472,3.0232558139534884,1.5,4.486801224749616,2.0154721571445395,2.2222222222222223,2.7654372824313325,1.8635197923724927,1.5801609869280029,1.8465277372265019,26.098329296443037
15191,Chad Pinder,OAK,113,419,383,93,20,1,15,48,49,29,107,5,2,1,,0.242,0.302,0.418,0.72,0.31,100,,0.9,,566.2,,4.71,-0.64,0.36,15191,1,0.2793733681462141,0.06921241050119331,0,0,160,-0.09504424040311932,-0.18515866295067407,-0.0015834086312962459,-0.18674207158197031,2.6136363636363638,3.103448275862069,3.255813953488372,3.0,4.221625128652832,1.8916850447619906,0.5555555555555556,3.442488868146614,1.7022351418307953,3.0530972824869607,1.7059076204001944,28.54549323482175
14523,Pedro Severino,MIL,80,299,269,64,11,1,10,28,34,25,74,2,0,0,,0.24,0.309,0.399,0.708,0.307,89,,0.9,,484.5,,2.68,0.06,0.93,14523,0,0.275092936802974,0.08361204013377926,0,0,107,-0.09518385665392426,-0.12824074973037947,-0.0022338386387524833,-0.13047458836913195,0.3409090909090909,1.3793103448275863,1.0077519379844961,1.75,4.344421506301612,2.7603622626816273,0.2777777777777778,3.441135989170816,1.9922368045953487,2.798199770390124,1.9895405972860596,22.08164608192454
21524,Joey Bart,SFG,99,370,344,82,15,1,8,39,39,20,115,6,1,1,,0.239,0.292,0.365,0.657,0.287,79,,0.9,,274.1,,2.3,0.79,0.6,21524,0,0.33430232558139533,0.05405405405405406,0,0,123,-0.11675431618737298,-0.23945096004334698,-0.005590962113723119,-0.2450419221570701,1.5909090909090908,1.9540229885057472,2.4031007751937983,1.25,2.645831368587867,0.9772366011064023,0.2777777777777778,3.2321186216876834,1.4256112190379215,1.4825740892833412,1.4120298916226652,18.651212423712295
9847,Andrew McCutchen,,111,484,415,99,20,1,20,65,61,62,108,4,5,2,,0.24,0.342,0.438,0.78,0.336,108,,0.9,,371.9,,2.11,-1.74,0.3,9847,3,0.26024096385542167,0.128099173553719,0,0,181,-0.137376005412837,0.11064714513580598,-0.0001940538134187486,0.11045309132238723,4.545454545454546,4.482758620689655,3.7209302325581395,4.25,4.770492696948622,5.444109017181513,1.1111111111111112,3.0322948215373935,3.2093911731574045,3.597572602562896,3.20400819212453,41.36812301332582
sa3006892,Alek Thomas,ARI,63,258,235,63,12,3,6,33,27,19,58,3,5,3,,0.267,0.327,0.422,0.749,0.323,99,,0.9,,554.2,,5.43,0.22,1.33,sa3006892,2,0.24680851063829787,0.07364341085271318,0,0,99,0.06178806460706565,0.007265162485781129,-0.0008311603488023178,0.006434002136978811,0.9090909090909091,0.5747126436781609,0.9302325581395349,0.75,5.155840916726616,2.158991160000454,0.8333333333333334,4.962191101597341,2.682651080765658,3.347896436106456,2.6796690492662254,24.984609188704688
18819,Andy Ibáñez,TEX,82,325,297,79,16,1,11,38,35,23,50,3,2,1,,0.265,0.321,0.44,0.76,0.326,108,,0.9,,591.0,,3.33,-2.85,1.01,18819,1,0.16835016835016836,0.07076923076923076,0,0,130,0.06451546939798547,-0.028509863704589966,-4.7934669173410605e-05,-0.028557798373763377,1.4772727272727273,1.4942528735632183,2.1705426356589146,2.0,7.406642169391384,1.9856023422027034,0.5555555555555556,4.988619605291245,2.500374245694448,3.654835345534301,2.5032824760847605,30.73697997624926
21618,Alec Bohm,PHI,121,487,440,116,21,1,13,56,56,39,113,3,5,2,,0.264,0.326,0.408,0.734,0.318,96,,0.9,,291.6,,2.26,-1.0,0.55,21618,3,0.25681818181818183,0.08008213552361396,0,0,178,0.07245835455486072,-0.029865306592541385,-0.0029434995555615573,-0.03280880614810294,3.522727272727273,3.9080459770114944,5.038759689922481,2.5,4.86868495888459,2.5474159720811356,1.1111111111111112,5.065586020547094,2.4934681476130423,2.5200902120159068,2.4818540076167457,36.057743369530876
12160,Ben Gamel,PIT,139,532,462,113,25,3,13,59,50,61,139,5,6,3,,0.245,0.337,0.396,0.733,0.321,100,,0.9,,577.9,,4.26,0.01,0.39,12160,3,0.3008658008658009,0.11466165413533834,0,0,183,-0.09684365827187791,0.07934589505406153,-0.0038422554868055014,0.07550363956725603,3.8636363636363638,3.218390804597701,4.8062015503875966,2.5,3.6050534158525966,4.633472404856108,1.1111111111111112,3.4250525411482577,3.049908612101769,2.167876064098122,3.0278350904355777,35.4085379582252
16219,J.D. Davis,NYM,88,322,282,72,14,1,11,37,36,33,89,5,1,1,,0.256,0.343,0.426,0.769,0.334,110,,0.9,,467.8,,3.98,1.19,0.91,16219,0,0.31560283687943264,0.10248447204968944,0,0,121,0.00024550541360968126,0.07989082894602206,-0.0005405793457478048,0.07935024960027426,1.3636363636363635,1.6091954022988506,1.627906976744186,2.0,3.18227951886871,3.898867354159212,0.2777777777777778,4.365844802583916,3.052685097145303,3.4617724471946776,3.0472250718651197,27.88719081227412
9929,Darin Ruf,SFG,96,328,284,71,13,1,14,41,43,39,86,3,2,1,,0.251,0.348,0.458,0.805,0.347,119,,0.9,,401.2,,6.53,1.51,0.71,9929,1,0.3028169014084507,0.11890243902439024,0,0,128,-0.030453185981843545,0.09849051018784305,0.000703999942701039,0.09919451013054409,1.8181818181818181,2.413793103448276,1.550387596899225,2.75,3.5490805337167037,4.889303513934132,0.5555555555555556,4.068375031450633,3.147452072634058,3.949511574535303,3.147255966565149,31.838896766920854
4940,Jason Heyward,CHC,100,387,344,83,15,2,11,42,40,37,74,4,5,1,,0.242,0.32,0.39,0.71,0.309,93,,0.9,,598.4,,2.37,0.47,0.72,4940,4,0.21511627906976744,0.09560723514211886,0,0,135,-0.09667638448505045,-0.052030246991119355,-0.0031816103094445825,-0.05521185730056394,1.9318181818181819,2.0689655172413794,2.4806201550387597,2.0,6.0650229416568395,3.4839886957301474,1.3888888888888888,3.4266734211539616,2.3805358701104136,2.4267768069261684,2.3689247680830854,30.022215246647825
12775,Brad Miller,,88,315,276,65,12,2,15,41,42,36,90,2,2,1,,0.235,0.326,0.448,0.774,0.332,105,,0.9,,558.2,,3.03,-1.27,0.61,12775,1,0.32608695652173914,0.11428571428571428,0,0,126,-0.11106694480144119,-0.0053548859153707,0.001012123513962404,-0.0043427624014082955,1.8181818181818181,2.2988505747126435,1.0852713178294573,3.0,2.88151265411224,4.610793322754056,0.5555555555555556,3.2872291488019982,2.618350848845029,4.070262356068393,2.6253455637877896,28.851353160648983
6012,Didi Gregorius,PHI,114,468,427,103,20,2,16,52,62,29,72,6,3,1,,0.242,0.296,0.412,0.708,0.303,87,,0.8,,471.8,,3.86,-0.12,0.33,6012,2,0.1686182669789227,0.06196581196581197,0,0,175,-0.11855203520407254,-0.2730172410735421,-0.002417722350419982,-0.27543496342396206,3.0681818181818183,4.597701149425287,4.0310077519379846,3.25,7.398950995810097,1.454524144397562,0.8333333333333334,3.2146987565354257,1.2545881305085969,2.726137442265862,1.258824731574266,33.08794825397023
21534,Cal Raleigh,SEA,70,262,242,54,13,0,9,25,30,16,71,2,1,1,,0.224,0.277,0.393,0.67,0.288,85,,0.8,,534.3,,2.86,-0.66,0.94,21534,0,0.29338842975206614,0.061068702290076333,0,0,94,-0.1594080903881745,-0.2548948045874688,-0.0024840404485571566,-0.257378845036026,0.0,0.9195402298850575,0.23255813953488372,1.5,3.819563126083625,1.4004047845826897,0.2777777777777778,2.8188043117701476,1.3469235029240485,2.700147992166119,1.3498419642093558,16.365561828933707
8709,Elvis Andrus,OAK,102,404,373,92,18,2,6,42,34,24,62,3,9,3,,0.246,0.296,0.35,0.645,0.282,81,,0.8,,551.1,,2.1,0.35,1.11,8709,6,0.16621983914209115,0.0594059405940594,0,0,132,-0.06423816588365105,-0.2406633162040872,-0.006300512098478872,-0.24696382830256608,1.9318181818181819,1.3793103448275863,3.1782945736434107,0.75,7.467756736820295,1.3000964265891841,1.9444444444444444,3.7409991798330053,1.4194341601370313,1.2045080041561744,1.4023419523331062,25.719004004602414
12510,Curt Casali,SFG,78,262,231,51,10,0,7,25,27,26,73,4,0,0,,0.22,0.307,0.361,0.669,0.294,84,,0.8,,590.7,,2.85,0.67,0.93,12510,0,0.31601731601731603,0.09923664122137404,0,0,82,-0.16371196894550688,-0.09003707927419113,-0.003963981599193145,-0.09400106087338428,0.0,0.5747126436781609,0.0,1.0,3.170389003016039,3.702937547615432,0.2777777777777778,2.777099805446314,2.1868877910628792,2.12017272500069,2.1733962558378352,17.983373549435132
12155,Eddie Rosario,,115,494,458,120,22,2,22,62,74,29,75,1,8,3,,0.262,0.305,0.463,0.768,0.324,100,,0.8,,184.6,,3.47,-0.52,0.38,12155,5,0.16375545851528384,0.058704453441295545,0,0,212,0.06052381042268018,-0.21072808152085565,0.002191329455429214,-0.20853675206542643,4.204545454545454,5.977011494252873,5.348837209302325,4.75,7.538454521658657,1.2577782612045483,1.6666666666666667,4.949940501138875,1.5719567552607208,4.532382272560594,1.5960450540860773,43.3936181906768
15351,Frank Schwindel,CHC,131,552,515,136,27,1,21,68,73,30,98,4,2,1,,0.265,0.31,0.443,0.753,0.322,102,,0.8,,232.7,,4.71,0.32,0.41,15351,1,0.19029126213592232,0.05434782608695652,0,0,228,0.08798620499934073,-0.19154657560953026,0.0004210443686855081,-0.19112553124084475,4.886363636363637,5.862068965517241,6.589147286821706,4.5,6.7771993346645285,0.9949587980486635,0.5555555555555556,5.21605061392046,1.6696881774771812,3.8386238986536765,1.6838114888315803,42.57346775585424
11476,Odúbel Herrera,,90,370,338,89,19,2,10,44,41,24,65,4,4,2,,0.262,0.317,0.418,0.735,0.316,95,,0.8,,588.1,,5.8,0.19,0.86,11476,2,0.19230769230769232,0.06486486486486487,0,0,142,0.054609516609965825,-0.07779133529146054,-0.0012494017591086481,-0.07904073705056919,2.159090909090909,2.1839080459770117,2.945736434108527,1.75,6.719352285846398,1.6294134485816225,0.8333333333333334,4.892631099763425,2.2492809097816915,3.183991490576819,2.248808215619136,30.795546172678872
19901,Gavin Sheets,CHW,110,419,378,96,17,1,18,51,59,35,95,3,1,1,,0.254,0.321,0.447,0.768,0.33,107,,0.8,,492.7,,4.84,-0.52,0.47,19901,0,0.25132275132275134,0.08353221957040573,0,0,169,-0.009860264593997137,-0.06052039900363848,0.0006470051106407526,-0.05987339389299773,2.9545454545454546,4.252873563218391,3.488372093023256,3.75,5.026337051476898,2.755546978768547,0.2777777777777778,4.267920071768398,2.3372778154585356,3.927175826294903,2.345426907061416,35.38325353939357
4418,Jed Lowrie,,103,415,370,91,21,1,12,46,50,40,88,2,0,0,,0.247,0.321,0.406,0.728,0.312,101,,0.8,,590.0,,1.7,-1.01,0.42,4418,0,0.23783783783783785,0.0963855421686747,0,0,150,-0.06895391118783567,-0.05500988558672093,-0.0024462703545763964,-0.05745615594129733,2.3863636363636362,3.218390804597701,3.10077519379845,2.25,5.413190243613631,3.5309411243527453,0.2777777777777778,3.6953036920909312,2.3653543552186527,2.714949743126244,2.357611713577266,31.310658284517036
8623,Donovan Solano,,88,337,310,84,17,1,6,36,36,19,61,5,1,0,,0.272,0.322,0.394,0.716,0.311,95,,0.8,,597.3,,2.47,-2.49,1.16,8623,1,0.1967741935483871,0.05637982195845697,0,0,121,0.09833714875006061,-0.045343809107573074,-0.003019669934449909,-0.04836347904202298,1.25,1.6091954022988506,2.558139534883721,0.75,6.591217962657854,1.1175417092427622,0.5555555555555556,5.3163510739262625,2.4146038461568184,2.4902397440923143,2.403446054648595,27.056290883462733
16424,Jordan Luplow,ARI,85,331,286,68,15,1,14,42,42,39,83,4,3,2,,0.236,0.334,0.443,0.777,0.336,107,,0.8,,600.6,,3.28,-0.7,0.61,16424,1,0.2902097902097902,0.11782477341389729,0,0,127,-0.10175592844398063,0.04446406840785677,0.0003224080627257653,0.04478647647058254,1.9318181818181819,2.2988505747126435,1.317829457364341,2.75,3.9107514644409456,4.824291872089384,0.5555555555555556,3.377452730947336,2.8721827055227234,3.79996924142178,2.872996097946035,30.51169788181893
