playerid,Name,Team,GS,G,IP,W,L,SV,HLD,H,ER,HR,K,BB,WHIP,K/9,BB/9,ERA,FIP,-1,WAR,RA9-WAR,-1.1,ADP,playerid,POS,QS,wERA,wWHIP,wK/9,wBB/9,wH/9,wK/BB,RAPP,rIP,rwERA,rwWHIP,rwK/9,rwBB/9,rwH/9,rwK/BB,rSV,rHLD,rQS,rRAPP,POINTS
24937,Austin Warren,LAA,1,39,57.3,5,4,1,0,54,29,8,59,29,1.45,9.26,4.55,4.55,4.6,,0.2,0.2,,999.0,24937,SP,2.0,-0.013046736200585829,0.0024444424774809903,0.06643653653948522,0.05424024386066428,-0.03224026156333637,-0.11821020485853717,0,2.6462694578636605,4.370244724592883,3.53416339703777,4.410758304865448,4.5415109396253825,4.74224915011977,3.2049618555672534,0.30303030303030304,,1.5789473684210527,0.0,29.33213550112352
sa3007624,Thomas Parsons,STL,12,24,85.0,5,5,0,0,91,45,15,67,24,1.35,7.09,2.54,4.76,4.91,,0.2,0.3,,999.0,sa3007624,SP,5.0,0.005067298260908792,-0.007097845112914891,-0.14770275980246395,-0.14674986676959445,0.08286926075335843,0.4142162472312041,0,4.133118625872249,4.106394328648738,4.244680673354394,2.7905992970608926,7.068712875855743,3.3202593366037183,4.119250857264475,0.0,,3.1578947368421053,0.0,32.94091073150231
sa657869,Collin Wiles,,11,21,72.0,4,5,0,0,79,42,13,58,23,1.42,7.25,2.88,5.25,5.03,,0.2,0.1,,999.0,sa657869,SP,4.0,0.05058676595883882,-2.87517049275543e-05,-0.11181565321165787,-0.09423322864441763,0.09397446330006765,0.22198484212222258,0,3.4353193773483626,3.443354319489206,3.71831705805881,3.0621179767257924,6.408381135462765,3.183072728748578,3.7891488144713015,0.0,,2.6315789473684212,0.0,29.671290357673236
sa873686,Tyler Zombro,TBR,1,27,43.7,2,2,0,0,45,20,5,32,10,1.26,6.6,2.06,4.12,4.02,,0.2,0.3,,999.0,sa873686,SP,2.0,-0.03664861815256382,-0.009548431179750905,-0.10876174713888265,-0.10771080274942663,0.021774922131666985,0.3000428221992655,0,1.9162640901771335,4.714031522133429,4.427150937543483,3.0852235604150877,6.577844952697657,4.074979931695142,3.9231909012215525,0.0,,1.5789473684210527,0.0,30.297633264304537
9756,David Hale,,4,18,41.0,2,2,0,0,44,22,6,31,14,1.41,6.8,3.07,4.83,4.73,,0.2,0.1,,999.0,9756,SP,1.0,0.005728792998969445,-0.0001374585017115404,-0.09001563179661021,-0.0437776881612551,0.04254056164585174,0.012530597377721442,0,1.7713365539452495,4.096758946264804,3.7264113495414737,3.227055013828602,5.773965147518127,3.8184544308849073,3.429471507723933,0.0,,1.0526315789473684,0.0,26.89608452865447
6941,Joakim Soria,,0,45,41.3,3,2,0,0,38,19,6,44,13,1.23,9.58,2.83,4.14,3.94,,0.2,0.4,,999.0,6941,RP,0.0,-0.033581701146507825,-0.010409596436968593,0.06837479256907786,-0.057822205576293695,-0.035864162356424645,0.4572087562697349,45,1.78743961352657,4.669358577069984,4.491273171045715,4.425422978838979,5.950557575341604,4.787016515227816,4.193078102351599,0.0,,0.5263157894736842,6.164383561643835,36.99484588451979
14646,Rowan Wick,CHC,0,42,43.3,2,1,29,0,36,18,5,51,22,1.34,10.59,4.57,3.74,3.98,,0.2,0.5,,313.4,14646,RP,0.0,-0.0589028211063537,-0.004632908162726768,0.13176340551076027,0.043373041822587666,-0.08506921528712907,0.08545874032348122,42,1.8947933440687064,5.038187925460394,4.061141844583126,4.905015627194874,4.678152558190168,5.394864438082343,3.554704577470574,8.787878787878787,,0.5263157894736842,5.7534246575342465,44.5944795499369
sa621533,Alex Powers,,2,36,47.0,2,2,0,0,42,21,7,53,20,1.32,10.15,3.83,4.02,4.26,,0.2,0.3,,999.0,sa621533,SP,2.0,-0.045465248989291274,-0.006314653900373335,0.11284251024573111,-0.001275807640825577,-0.055556077462535436,0.26806665043218647,0,2.0933977455716586,4.842455233709605,4.1863643753075594,4.761861804318702,5.239556591754636,5.030277907734274,3.8682810408112096,0.0,,1.5789473684210527,0.0,31.601142067628697
5448,Jesse Chavez,,4,42,54.0,3,2,0,0,52,26,8,49,17,1.28,8.17,2.83,4.33,4.34,,0.2,0.3,,999.0,5448,SP,3.0,-0.028680257002582255,-0.010221693988300418,-0.017675943561992424,-0.07492734831983933,-0.01706789757486593,0.3439546200340704,0,2.4691358024691357,4.597963770969668,4.477281983421554,3.774370707478474,6.165633579456591,4.554819417076445,3.9985967599040713,0.0,,2.1052631578947367,0.0,32.143065178670675
sa548162,Peter Tago,,1,33,48.7,3,2,0,0,45,22,5,49,23,1.4,9.06,4.25,4.07,4.03,,0.2,0.2,,999.0,sa548162,SP,2.0,-0.04400035272974989,-0.0013818409430570444,0.04358834261528932,0.02666175145538352,-0.03909831994289892,-0.033352583635632094,0,2.1846484165324744,4.8211174440019215,3.8190678760342323,4.237890887111168,4.888276356025164,4.826969240690608,3.3506803665273623,0.0,,1.5789473684210527,0.0,29.70759795534398
sa1170614,Andrew Edwards,NYM,14,33,89.7,4,5,0,0,85,48,14,91,48,1.48,9.13,4.82,4.82,4.91,,0.2,0.1,,999.0,sa1170614,SP,5.0,0.011339849895489529,0.007650231519443773,0.08172109115676374,0.11055201094982797,-0.04169992727483551,-0.35852997955781474,0,4.385399892646269,4.015027867141651,3.1465411402010455,4.5263998954865405,3.8334601485987383,4.859107842696134,2.7922818956676108,0.0,,3.1578947368421053,0.0,30.716113419280095
sa738318,Ian McKinney,,18,20,94.7,5,7,0,0,94,54,15,87,49,1.51,8.27,4.66,5.13,5.13,,0.2,0.1,,999.0,sa738318,SP,5.0,0.05049265405773962,0.011357248421784094,-0.01966857762901797,0.09642168612543395,0.0057935496706224,-0.5194909728878963,0,4.65378421900161,3.4447251605583693,2.8705172279306277,3.7592946140752592,4.011131498416863,4.272403640770125,2.515877773884517,0.0,,3.1578947368421053,0.0,28.685628871479476
6986,Ian Kennedy,,0,51,50.7,2,2,0,0,47,25,10,59,17,1.26,10.48,3.02,4.44,4.47,,0.2,0.0,,349.2,6986,RP,0.0,-0.019872265444097592,-0.010710784397498063,0.14327768355779635,-0.057764643978397034,-0.03863241559908703,0.6331323446381267,51,2.292002147074611,4.469665899773772,4.513699580577758,4.992131638197742,5.949833809474712,4.821213754805169,4.495176169329719,0.0,,0.5263157894736842,6.986301369863014,39.04634015857018
sa3008312,Colton Eastman,PHI,14,19,75.7,4,5,0,0,80,44,14,63,31,1.47,7.49,3.69,5.23,5.3,,0.2,0.1,,999.0,sa3008312,SP,4.0,0.051094627930370895,0.004933755901788128,-0.09317298577317656,-0.017663274367002324,0.06206707748309348,-0.1273516612887935,0,3.633923778851315,3.4359567636018875,3.3488094997273103,3.203166752433585,5.4456087080027356,3.5772362757298097,3.1892640384492776,0.0,,2.6315789473684212,0.0,28.46554476416434
18694,Kolby Allard,TEX,19,31,121.3,7,9,0,0,130,74,24,99,39,1.39,7.34,2.89,5.49,5.17,,0.2,-0.1,,601.0,18694,SP,8.0,0.11695978440308052,-0.0035777992338321685,-0.16475067056669834,-0.14753513610955343,0.11533494300506242,0.37735167923347435,0,6.081588835212023,2.4765599129892104,3.982578594914349,2.661616309534787,7.0785866661142975,2.9191989506196805,4.055946585021137,0.0,,4.7368421052631575,0.0,33.992917959668645
sa3005436,Brayan Bello,BOS,21,21,111.0,5,5,0,0,123,67,19,79,43,1.5,6.41,3.49,5.43,5.27,,0.2,0.4,,999.0,sa3005436,SP,6.0,0.10020483698740357,0.011004231373152873,-0.2840811883605985,-0.05356198379662663,0.152600066155001,-0.39342920444361074,0,5.528717122920021,2.7206137442352016,2.896802823445401,1.7587721486898655,5.896990558056105,2.4588493248707035,2.732352533864484,0.0,,3.6842105263157894,0.0,27.677308782397567
7608,Tommy Milone,,12,21,83.3,5,5,0,0,93,51,20,78,21,1.37,8.42,2.27,5.51,5.28,,0.2,0.0,,999.0,7608,SP,5.0,0.08615219267705077,-0.005271847495614379,0.00021051654612025406,-0.173746911956854,0.12630028449632258,0.9187945635828796,0,4.041867954911433,2.9253056240718314,4.108717169706609,3.909698085297164,7.408167312971067,2.783740097273058,4.98571871085166,0.0,,3.1578947368421053,0.0,33.321109691924924
19444,Yohan Ramirez,SEA,5,37,64.0,3,4,0,0,51,32,8,80,47,1.53,11.25,6.61,4.5,4.73,,0.2,0.3,,599.8,19444,SP,2.0,-0.019044974742099097,0.009809303378643941,0.2433335023633807,0.2361505269640587,-0.14786679655626522,-0.5922562851496638,0,3.0059044551798175,4.457615520839845,2.9857769793812885,5.749145128436674,2.2542142251874298,6.170625809348209,2.3909243189145815,0.0,,1.5789473684210527,0.0,28.593153805708894
sa875686,Alec Kisena,NYM,15,23,84.0,5,7,0,0,87,48,12,71,43,1.55,7.61,4.61,5.14,5.02,,0.2,-0.2,,999.0,sa875686,SP,4.0,0.046496622680131106,0.014337948588505123,-0.08982011506373144,0.08150543446962366,0.047536102826920446,-0.6069350558616247,0,4.07944176060118,3.5029316558274664,2.6485747488434646,3.228534276165601,4.19868490563504,3.756742692972071,2.365717760210171,0.0,,2.6315789473684212,0.0,26.412206747623415
15091,Hunter Wood,TEX,0,41,39.0,2,2,0,0,36,17,5,40,14,1.28,9.23,3.23,3.92,3.94,,0.2,0.3,,999.0,15091,RP,0.0,-0.04363464858501498,-0.007307974796875394,0.045630584238503746,-0.03312068382380273,-0.03265108934807581,0.27532367970769966,41,1.663982823403113,4.815790569771234,4.260326897523027,4.253342306904202,5.6399665049402845,4.747324255230549,3.8807428973278326,0.0,,0.5263157894736842,5.616438356164384,35.404230400738314
sa3008526,Tristan Beck,SFG,13,14,53.3,5,5,0,0,55,29,7,40,23,1.46,6.75,3.88,4.89,4.84,,0.2,0.2,,999.0,sa3008526,SP,2.0,0.012522667675655463,0.003365984933287214,-0.11986460100370389,0.002186687143449273,0.028107177256134652,-0.28869000939348677,0,2.431561996779388,3.9977988538983578,3.4655454865517585,3.00122034844645,5.196020004329674,3.996755280055946,2.9122119185834228,0.0,,1.5789473684210527,0.0,26.580061257066045
sa3005397,Alex Scherff,MIN,6,25,53.3,4,4,0,0,54,28,6,43,28,1.54,7.26,4.73,4.73,4.76,,0.2,0.3,,999.0,sa3005397,SP,2.0,0.00027494384118120774,0.008809417748609105,-0.08312142950028112,0.06342530631582005,0.015859453421660397,-0.504625253224404,0,2.431561996779388,4.176200125575851,3.0602283106527883,3.2792159396504,4.426020144838129,4.148055869102471,2.5414053635399503,0.0,,1.5789473684210527,0.0,25.64163511856003
13133,Derek Law,,2,37,49.0,2,2,0,0,47,25,6,50,24,1.45,9.18,4.41,4.59,4.31,,0.2,0.1,,999.0,13133,SP,2.0,-0.008957187724228488,0.0021434873961312384,0.05241663367195537,0.037375971742099334,-0.018084585176919687,-0.06657218314909796,0,2.200751476113795,4.310676052190643,3.5565724664216667,4.304684957715275,4.7535582936842875,4.567378928961752,3.2936352772821933,0.0,,1.5789473684210527,0.0,28.566204820790663
sa857605,Zack Erwin,,4,42,72.7,6,6,0,0,76,36,9,57,27,1.42,7.06,3.34,4.46,4.49,,0.2,0.2,,999.0,sa857605,SP,4.0,-0.02542800085847441,-1.7846302308388573e-05,-0.13149500879501985,-0.05001892138070008,0.04985830465992258,-0.05291982739581602,0,3.4728931830381105,4.550591162004021,3.717505043445679,2.913225710052518,5.852440932357424,3.728055688760792,3.317079264077912,0.0,,2.6315789473684212,0.0,30.183369931104874
25007,Alex Vesia,LAD,0,46,49.0,3,2,2,0,38,22,8,67,25,1.29,12.31,4.59,4.04,4.27,,0.2,0.2,,598.6,25007,RP,0.0,-0.04591663446275418,-0.008807459785654226,0.2618534985236016,0.04969578732160773,-0.12896292539249776,0.3515055939103875,46,2.200751476113795,4.849030148654687,4.371978320728623,5.88926578408492,4.598651857298421,5.937099410403206,4.011563381566319,0.6060606060606061,,0.5263157894736842,6.301369863013699,39.29208663739796
21656,Kervin Castro,SFG,0,42,62.0,5,4,0,0,59,29,7,59,26,1.37,8.56,3.77,4.21,4.14,,0.2,0.1,,599.4,21656,RP,0.0,-0.04273924232734061,-0.003837322700346313,0.012547950648658657,-0.006961851384441886,-0.027574052918677427,0.06434630490511584,42,2.898550724637681,4.802748014501703,4.001902672586612,4.0030420223319805,5.311051555926243,4.68460577686182,3.518450053627342,0.0,,0.5263157894736842,5.7534246575342465,35.50009126748131
12778,Sam Gaviglio,,2,31,54.0,2,2,0,0,55,27,8,45,16,1.31,7.5,2.67,4.5,4.43,,0.2,0.2,,999.0,12778,SP,3.0,-0.01644418925533242,-0.007502567822244677,-0.06662021455099376,-0.08716341606708966,0.01964030566688557,0.29221413795692097,0,2.4691358024691357,4.419732282740244,4.274816264466311,3.4040626749133938,6.319486990481289,4.101349625597023,3.909747392033678,0.0,,2.1052631578947367,0.0,31.00359419059581
sa828724,Alejandro Requena,,16,23,92.3,6,8,0,0,102,53,13,62,39,1.53,6.04,3.8,5.17,5.09,,0.2,0.0,,999.0,sa828724,SP,5.0,0.0536277078091445,0.01320222266999127,-0.28425690794805125,-0.007540480415530293,0.12636048444545023,-0.6219662291788945,0,4.524959742351046,3.39905973050894,2.733140727244371,1.7574426698070886,5.3183270999972425,2.7829964253968233,2.3399060515832897,0.0,,3.1578947368421053,0.0,26.013727183730904
13607,Carl Edwards Jr.,,0,35,30.7,2,2,0,0,26,15,4,35,16,1.37,10.27,4.7,4.4,4.25,,0.2,0.1,,999.0,13607,RP,0.0,-0.014523760574878697,-0.00211415266726922,0.08155343244664659,0.03701819181826138,-0.05604556582368336,0.0021042654326208776,35,1.2184648416532473,4.391759173337293,3.8735956951523285,4.525131404489916,4.758056933510061,5.036324735567266,3.4115672871728417,0.0,,0.5263157894736842,4.794520547945205,32.535736408301844
13834,Alec Mills,CHC,22,31,125.0,7,8,0,0,137,71,24,95,37,1.39,6.84,2.66,5.11,5.23,,0.2,0.4,,593.3,13834,SP,8.0,0.06133756514405331,-0.0038618639390273213,-0.24743489957512588,-0.1869901696504197,0.1522333941991708,0.38931982009927824,0,6.280193236714975,3.2867573654663644,4.00373000946992,2.036034733804467,7.5746848912749325,2.4633789569602023,4.076498418089196,0.0,,4.7368421052631575,0.0,34.45811971704322
27515,Hirokazu Sawamura,BOS,0,51,51.0,3,2,0,0,44,23,6,60,28,1.41,10.59,4.94,4.06,4.17,,0.2,0.4,,589.6,27515,RP,0.0,-0.046365555134954994,-0.00036560541807761915,0.15204104436261223,0.07581669215168935,-0.07910714091438942,-0.029805137049812913,51,2.3081052066559313,4.855569161118171,3.7433991340827415,5.058434452249638,4.270213801039482,5.321212763965098,3.3567720837679182,0.0,,0.5263157894736842,6.986301369863014,36.42632376221568
21189,Brooks Kriske,,0,38,42.0,3,3,0,0,37,22,6,51,26,1.5,10.93,5.57,4.71,4.6,,0.2,0.0,,999.0,21189,RP,0.0,-0.0007893427237667394,0.004815045864853484,0.14719815214216636,0.10018398893823505,-0.056848576154555186,-0.16049399416955534,38,1.8250134192163177,4.191702604173673,3.3576486309435127,5.021793557333028,3.963825196015314,5.04624461437196,3.1323516323797884,0.0,,0.5263157894736842,5.205479452054795,32.27037489596208
5702,Junior Guerra,,4,41,71.0,4,4,0,0,66,36,10,69,37,1.45,8.75,4.69,4.56,4.75,,0.2,0.3,,999.0,5702,SP,3.0,-0.01484457280318241,0.0031828409577145944,0.030832152023318682,0.07823673348458432,-0.04959116486515347,-0.3171437050452539,0,3.3816425120772946,4.396432148518035,3.4791823589961215,4.141378675453152,4.239784775834851,4.956591171995291,2.8633508958263008,0.0,,2.1052631578947367,0.0,29.563625696595782
12760,Rafael Montero,HOU,0,40,45.0,4,3,0,0,44,20,6,43,14,1.29,8.6,2.8,4.0,4.13,,0.2,0.3,,999.0,12760,RP,0.0,-0.0450113783591789,-0.007937338173144015,0.012561699354184719,-0.06491567660460695,-0.006520366953688184,0.36292137381769507,40,1.9860440150295222,4.835844119784812,4.307189198379468,4.003146043823992,6.039749196069278,4.424521933434746,4.0311666938624695,0.0,,0.5263157894736842,5.47945205479452,35.633429044652495
sa875576,Alexis Diaz,CIN,1,35,48.3,3,3,0,0,43,24,6,54,28,1.47,10.06,5.21,4.47,4.47,,0.2,0.2,,999.0,sa875576,SP,2.0,-0.01677959611661628,0.003504482168723344,0.10990633296412466,0.09046275770348866,-0.05892241818498056,-0.19738870746437565,0,2.163177670424047,4.424617844448778,3.4552330035577956,4.739646946268037,4.086057649751252,5.0718635395725435,3.068995594275692,0.0,,1.5789473684210527,0.0,28.5885396167192
19454,Michael Rucker,CHC,4,36,77.0,2,2,0,0,78,40,13,77,27,1.36,9.0,3.16,4.68,4.57,,0.2,0.2,,999.0,19454,SP,4.0,-0.00452590485659532,-0.005412986437984824,0.05860063626471812,-0.07174825253459655,0.023031374592731635,0.5074310666436084,0,3.7037037037037033,4.246129650799451,4.119226353795359,4.351472575289923,6.125660383766844,4.05945851726441,4.279320447814399,0.0,,2.6315789473684212,0.0,33.51655057980251
17418,David Paulino,,8,28,72.0,3,4,0,0,76,43,14,64,29,1.46,8.0,3.63,5.38,5.25,,0.2,-0.2,,999.0,17418,SP,3.0,0.06253054395270685,0.00395250762636179,-0.04015298524844768,-0.02257056068120744,0.05814312931846255,0.021010712368681794,0,3.4353193773483626,3.2693803459136355,3.421873096421673,3.6043113947825107,5.507311761133097,3.6257102351952897,3.4440336614992226,0.0,,2.1052631578947367,0.0,28.413203030188527
19800,Wil Crowe,PIT,25,26,118.7,5,8,0,0,128,72,21,104,56,1.55,7.89,4.25,5.46,5.31,,0.2,-0.2,,600.4,19800,SP,6.0,0.11015047205826167,0.01975861378647248,-0.08156952751726787,0.05579696910218063,0.12203055497607118,-0.4640889898295315,0,5.942028985507246,2.5757448715972435,2.24495284625477,3.290957493022247,4.521937046003442,2.8364856196422847,2.6110147145524105,0.0,,3.6842105263157894,0.0,27.707332102895435
19337,Richard Lovelady,KCR,0,36,39.7,2,2,0,0,38,18,5,38,13,1.29,8.62,2.95,4.08,4.03,,0.2,0.3,,999.0,19337,RP,0.0,-0.03568530858692898,-0.007289505466931523,0.012419310305151199,-0.04933603354136795,-0.016269515661015754,0.28144312122256565,36,1.701556629092861,4.699999882144567,4.258951674036751,4.002068740851836,5.843854462782495,4.544956714791339,3.891251274685139,0.0,,0.5263157894736842,4.931506849315069,34.400462017173744
sa3006956,Austin Hansen,HOU,10,16,52.0,3,3,0,0,47,28,6,53,38,1.63,9.17,6.58,4.85,5.0,,0.2,0.3,,999.0,sa3006956,SP,1.0,0.00862333696686135,0.015425853857688132,0.05441636875367517,0.19311388373644706,-0.054281199017255366,-0.8086373186626776,0,2.3617820719269993,4.05459679991196,2.567569488686728,4.319814776768651,2.7953467602789415,5.014528870415955,2.0193522485556863,0.0,,1.0526315789473684,0.0,24.18562259549229
sa918605,Corbin Clouse,ATL,3,21,32.7,2,1,0,0,30,15,4,32,15,1.38,8.82,4.13,4.13,4.36,,0.2,0.3,,999.0,sa918605,SP,1.0,-0.02767306587537799,-0.0018753943150513486,0.019836146809454447,0.013439963907990238,-0.030318512743451875,-0.021804232214325925,0,1.325818572195384,4.583292948836189,3.8558177847185213,4.058183870943009,5.054523973808048,4.718509087690409,3.3705113321955653,0.0,,1.0526315789473684,0.0,28.019289149334494
17793,Trey Wingenter,CIN,1,45,43.3,2,2,0,0,33,21,7,62,26,1.36,12.88,5.4,4.36,4.42,,0.2,0.3,,999.0,17793,SP,1.0,-0.021652728663994703,-0.003253275109305953,0.2683470777994079,0.09303983174573249,-0.12231930772948807,0.14866141705811753,0,1.8947933440687064,4.495600261692561,3.958414578175902,5.938395631508115,4.0536541325386635,5.8550283840314385,3.6632369615951754,0.0,,1.0526315789473684,0.0,30.911754872557932
12249,Ryan Sherriff,PHI,2,40,33.0,5,4,0,0,31,15,3,30,16,1.42,8.18,4.36,4.09,4.26,,0.2,0.3,,999.0,12249,SP,1.0,-0.02963911273102704,0.000329561007856638,-0.008914958453649091,0.024399651787031018,-0.021433602716321776,-0.14295067082952517,0,1.3419216317767042,4.611930536029172,3.6916371482001633,3.8406555472206287,4.916719460235018,4.608750561216589,3.1624772347424304,0.0,,1.0526315789473684,0.0,27.226723698368076
18864,Pedro Avila,SDP,11,33,70.7,3,3,0,0,69,36,10,65,33,1.44,8.28,4.2,4.58,4.78,,0.2,0.2,,999.0,18864,SP,3.0,-0.012971943359331495,0.0024197899545803647,-0.013639809339595965,0.03195890348847896,-0.010180793897257678,-0.19138901008230702,0,3.365539452495974,4.369155286410534,3.535999020127072,3.8049077426178886,4.821671223899177,4.469740519370277,3.079298345591685,0.0,,2.1052631578947367,0.0,29.551574748407344
9111,Brad Hand,,0,63,59.3,6,5,0,0,51,25,8,68,23,1.25,10.31,3.49,3.79,4.1,,0.2,0.3,,518.7,9111,RP,0.0,-0.07432201170840114,-0.013535717701999683,0.1527584123962641,-0.029280532687261773,-0.09254092663073687,0.5056930929642842,63,2.753623188405797,5.262785021934768,4.724043682898755,5.063861995449257,5.591681356197138,5.48716520700493,4.276335978853458,0.0,,0.5263157894736842,8.63013698630137,42.31594920651915
19191,Robert Dugger,SEA,21,27,112.0,6,8,0,0,117,63,20,93,40,1.4,7.47,3.21,5.06,5.06,,0.2,0.3,,999.0,19191,SP,7.0,0.0487757491120252,-0.0021368580363225753,-0.13559859594506074,-0.0924131266992369,0.07318140437233223,0.15599905688284643,0,5.58239398819109,3.469733727848454,3.875286333463607,2.8821783320185808,6.385495605694293,3.4399369515513714,3.6758372435004674,0.0,,4.2105263157894735,0.0,33.521388498057334
20153,Nick Nelson,PHI,11,34,76.0,5,5,0,0,72,42,11,81,48,1.58,9.59,5.68,4.97,5.01,,0.2,0.2,,999.0,20153,SP,3.0,0.025447564556956626,0.016251406940273272,0.11736689509981357,0.18277799915696313,-0.036515336694504685,-0.6215130969971776,0,3.6500268384326353,3.80953382840568,2.5060989322675775,4.796092900625336,2.9253077192535715,4.795060708765734,2.3406841755259165,0.0,,2.1052631578947367,0.0,26.928068261171187
sa3007721,Josh Roberson,MIA,6,26,49.7,3,3,0,0,49,26,5,42,27,1.53,7.61,4.89,4.71,4.6,,0.2,0.0,,999.0,sa3007721,SP,2.0,-0.0011497559678090852,0.007622888322931676,-0.054195084667015725,0.07054697829400464,-0.0019409833876220528,-0.4731829979253863,0,2.2383252818035424,4.196952410744718,3.1485771104364346,3.4980701104871192,4.336473932061649,4.367951141965268,2.5953983762755435,0.0,,1.5789473684210527,0.0,25.960695732195322
13403,Félix Peña,,8,31,78.0,4,5,0,0,80,44,13,68,31,1.42,7.85,3.58,5.08,4.94,,0.2,0.1,,999.0,13403,SP,4.0,0.036676112322614474,0.000628329322237553,-0.05925801247141382,-0.029368616376079126,0.035023580276215105,0.011013110584993768,0,3.7573805689747717,3.645977952427618,3.6693909051507196,3.459764445771283,5.5927888995893555,3.911314436911211,3.426865661452836,0.0,,2.6315789473684212,0.0,30.095061817646215
